result_dir,variant,seed,metric,recorded,recomputed,relative_difference,pass
experiments/results/baselines_fix_smoke/beijing/24h_1h,center_mlp_matched,2047,mae_scaled,0.187118723988533,0.18711872398853302,1.483313643017886e-16,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,center_mlp_matched,2047,rmse_ugm3,25.28973197937012,25.289731979370117,1.4048047965469133e-16,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,center_mlp_matched,2047,mae_ugm3,13.944034576416016,13.944034576416016,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,center_mlp_matched,2047,smape_percent,21.349119186401367,21.349119186401367,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,center_gru_matched,2047,mse_scaled,0.1848779320716858,0.1848779320716858,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,center_gru_matched,2047,rmse_scaled,0.429974338852548,0.42997433885254804,1.2910340505295684e-16,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,center_gru_matched,2047,mae_scaled,0.2595580220222473,0.2595580220222473,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,center_gru_matched,2047,rmse_ugm3,32.04156494140625,32.04156494140625,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,center_gru_matched,2047,mae_ugm3,19.34218978881836,19.34218978881836,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,center_gru_matched,2047,smape_percent,30.20333671569824,30.203336715698242,1.1762652955340433e-16,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,center_lstm_matched,2047,mse_scaled,0.2282524555921554,0.22825245559215546,2.432006748284273e-16,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,center_lstm_matched,2047,rmse_scaled,0.4777577373441015,0.4777577373441015,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,center_lstm_matched,2047,mae_scaled,0.3045467436313629,0.3045467436313629,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,center_lstm_matched,2047,rmse_ugm3,35.60236740112305,35.60236740112305,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,center_lstm_matched,2047,mae_ugm3,22.69473648071289,22.69473648071289,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,center_lstm_matched,2047,smape_percent,35.47233200073242,35.47233200073242,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,center_tcn_matched,2047,mse_scaled,0.688773512840271,0.688773512840271,0.0,True
