history,horizon,station,seed,lead,base_rmse,base_mae,base_smape_percent,spatial_rmse,spatial_mae,spatial_smape_percent,rmse_reduction_percent
168,6,9032,7002,6,18.912270693340105,12.476583751415134,32.555396662385014,18.58904428034525,12.386196975997915,32.40691402357884,1.7090830510832273
168,6,9032,7003,1,8.009181036753333,4.7499907579959535,12.30598090067273,7.853044197599546,4.655328832750762,12.029900668098882,1.949473216266309
168,6,9032,7003,2,11.455207815565988,7.034483718147302,18.210200637678504,11.229355677624946,6.925131146103012,17.935592992690346,1.9716110050324944
168,6,9032,7003,3,14.180396334923367,8.94476823522895,23.131535869820965,13.920463406380483,8.848731448636771,22.887472694516063,1.8330441717113624
168,6,9032,7003,4,16.125623600002843,10.324891888242194,26.779863552094984,15.889497771540457,10.259868898446081,26.636541314053225,1.4642895947437626
168,6,9032,7003,5,17.70053721441047,11.462260559739155,29.66180722676599,17.458856859678093,11.433024601516578,29.637427036220892,1.3653842920406905
168,6,9032,7003,6,18.983516229973592,12.323522701831163,32.076508232618586,18.670048039349844,12.235605818474873,31.859628888004522,1.6512651651373453
168,6,9032,7004,1,7.8441044892090295,4.714899944911809,12.423154452543669,7.712924549809002,4.643176732899797,12.246838837891188,1.672337990658959
168,6,9032,7004,2,11.193054540432895,7.014418704061285,18.47860808258096,11.055363346213017,6.983620249220961,18.480374682756278,1.2301485150679208
168,6,9032,7004,3,13.896939132661505,8.884057730492948,23.133626722720997,13.765148708810774,8.88681729554073,23.23918233260123,0.9483413764185559
168,6,9032,7004,4,15.862774944638144,10.279430550061274,26.9053707299461,15.722620440802629,10.32871357589828,27.11764501628907,0.883543417369663
168,6,9032,7004,5,17.419263827570497,11.373441617650425,29.76407176641717,17.260938401148287,11.42457311677359,29.945985827593486,0.9089099745513823
168,6,9032,7004,6,18.7300585985379,12.280008092569807,32.11081185649641,18.543288708075675,12.31410367674583,32.17533932467276,0.9971666104493989
168,6,9032,7005,1,7.773125434658675,4.593299119211285,11.958437904290042,7.49618198707881,4.49224120774852,11.818921658009693,3.5628326071393923
168,6,9032,7005,2,11.250466414424537,7.02323192792123,18.57334276622366,10.988062105173672,6.889672656841411,17.99686381940809,2.3323860503634686
168,6,9032,7005,3,13.907017371802521,8.815934019952428,23.124616237164332,13.60302225829367,8.719141521055235,22.777238777471712,2.1859116543941535
168,6,9032,7005,4,16.24832728482723,10.440810548421172,27.321814267952337,15.881456088747878,10.382508371508974,27.044926025599135,2.257901318998773
168,6,9032,7005,5,17.516239150665477,11.318889872796781,29.57850069143893,17.244927647285618,11.362547819489086,29.64988054568709,1.5489141307456502
168,6,9032,7005,6,18.72695550826493,12.25150737677895,32.22114316003469,18.46955036347816,12.25822170540228,31.89161393275014,1.3745167743532403
168,6,9033,7001,1,11.154573636401485,6.382822443821372,20.024737385013243,10.424076365197248,5.869086026994393,17.150547737486868,6.5488587463384125
168,6,9033,7001,2,14.117225932545894,8.651763563295042,25.053825216376246,12.953449752089398,7.713776159014711,21.52109248909474,8.243660518130005
168,6,9033,7001,3,16.019722756086683,9.810610978342144,27.349062306280214,14.954677777263335,8.976446940522921,24.45858139920207,6.648335898439222
168,6,9033,7001,4,17.492701052488126,11.022563621467846,30.23959100945099,16.496579218806513,10.18765285363901,27.6304017154785,5.694499841349125
168,6,9033,7001,5,18.810772198406873,12.092131725212228,32.74483492331497,17.762986410279424,11.192487978799347,29.72295722625499,5.5701370314621546
168,6,9033,7001,6,19.384104300637638,12.43088230352903,33.285915461511344,18.629618315736867,11.838867069121175,31.513828304755076,3.892292226656832
168,6,9033,7002,1,11.131453999123115,6.444678431602125,18.439347291629822,10.573591576688646,6.06889464056439,17.21835983094932,5.011586289431871
168,6,9033,7002,2,13.909258950074143,8.5593080792418,23.531795940706026,12.991940083302985,7.770429332170251,21.288468252518694,6.5950232867457546
168,6,9033,7002,3,15.973338578355833,9.990497405503353,26.834194069850682,14.936707997074409,9.155200647809522,24.640728512237608,6.489755264350792
168,6,9033,7002,4,17.90902598430288,11.660099272338403,31.10350059569262,16.991005627437232,10.904990496402908,29.216814103278114,5.1260205757157555
168,6,9033,7002,5,18.66292111718369,12.184784894656953,32.325979392861996,17.919195243612325,11.62973198821229,31.046874843400673,3.9850453683083207
168,6,9033,7002,6,19.645369010041055,13.077373079441257,34.44579904704075,18.961331376838334,12.55334300765363,33.37498249889681,3.481928147305852
168,6,9033,7003,1,10.998819297205651,6.484355352738751,18.685127779034893,10.33641119517716,5.920968789553023,17.135107853765962,6.022538275510921
168,6,9033,7003,2,13.916953844271678,8.679604385984781,24.33959576153226,12.940032872895548,7.853618929852709,22.077468919204428,7.019646557053414
