history,horizon,station,seed,block,base_rmse,base_mae,base_smape_percent,spatial_rmse,spatial_mae,spatial_smape_percent,rmse_reduction_percent
24,1,9046,7003,1,11.191015634832898,5.722286364354125,16.58947380662493,10.838931856173346,5.520816773814164,16.77078940600108,3.1461289140162005
24,1,9046,7003,2,7.763430099694043,4.92690803658249,20.42754274754051,7.796256252101124,4.926076122838208,20.33611957411746,-0.42283052704209234
24,1,9046,7003,3,9.225312602272473,6.009671303885324,14.943484784603342,9.000271994572405,5.853070755004882,14.454062984936575,2.4393819201815847
24,1,9046,7003,4,11.527002968507627,5.560876274108887,15.353520917132006,11.2764102962194,5.484322602408273,15.570632566033634,2.17396206952371
24,1,9046,7003,5,8.984474824920651,5.448922685895647,11.689674900045958,8.885584948611866,5.474106815883092,11.887219782610686,1.1006750893718342
24,1,9046,7004,1,11.239598050538616,5.561267001184119,16.455136345901522,11.030457601789724,5.556410494929789,16.872613477091694,1.8607466904821357
24,1,9046,7004,2,7.860840494836105,4.758272388382175,19.936356520467175,8.035083314827775,4.977726754299935,20.654920111190147,-2.2165927435639
24,1,9046,7004,3,9.255650385785485,5.948148700169154,14.819986089147932,9.058341455112382,5.8351399557931085,14.472631368669733,2.131767325353203
24,1,9046,7004,4,11.302745214367674,5.36461069379534,14.405488567272293,11.164497893795719,5.37525515965053,14.919798023206592,1.223130469190964
24,1,9046,7004,5,9.06791373039749,5.386176921299525,11.531726866793592,8.987741315306714,5.46767105102539,11.929193714928417,0.8841329712039799
24,1,9046,7005,1,11.193863375786535,5.638838671763009,16.559353892458336,10.853761793986253,5.48139122429244,16.856599470918855,3.038285982085111
24,1,9046,7005,2,7.759917960549296,4.804631018570685,19.38795331119755,7.801955705750304,4.946252083846307,20.098698165830605,-0.5417292478441669
24,1,9046,7005,3,9.191000194757722,5.947919578552246,14.785381361386312,8.992689643982528,5.817301984514509,14.3398591057215,2.157660173789401
24,1,9046,7005,4,11.516423555265593,5.523274350847517,14.927073171586288,11.22114374579837,5.421694869995117,15.15100988834043,2.5639887943528583
24,1,9046,7005,5,9.069026194510592,5.459958310808454,11.738649901052016,8.921992034304287,5.457422730582101,11.837855023053027,1.621278371599625
168,6,9020,7001,1,8.197658393155134,6.119448609849643,38.59211755662052,8.113314566949066,6.399640374786856,40.70366729426986,1.0288770544097432
168,6,9020,7001,2,15.035697745957032,9.681837123570165,41.690029219179685,15.093214511631084,10.062114082510314,40.999741667950936,-0.3825347293212089
168,6,9020,7001,3,10.372176389162783,7.699059599013555,26.923975931153123,10.395856829231423,7.821270925431024,27.41954450123847,-0.22830734052481075
168,6,9020,7001,4,10.94325588567989,7.267455170041039,33.39206116750674,10.699224207926568,7.513974111647833,34.81756367792515,2.2299732392500866
168,6,9020,7001,5,13.30556930035097,9.219259918908135,23.976710987144795,12.92609055654559,8.909438743865747,22.81946538551294,2.8520293663448815
168,6,9020,7002,1,7.964612171998609,5.86984119609012,37.58210902787433,7.860455552651321,6.147680312532687,39.64150975167149,1.3077425127299218
168,6,9020,7002,2,15.651163453713957,10.188729539782459,41.219768168237835,15.843667508901195,10.700676937954604,43.03067744298208,-1.2299664223464297
168,6,9020,7002,3,10.568402754971185,7.875042542048863,27.536180468762794,10.709565885107775,8.041562648954846,28.271390081232777,-1.335709221246224
168,6,9020,7002,4,10.643724302645696,7.185787612370082,32.90531679881195,10.461244291977131,7.425809977395194,34.44213531740492,1.7144375923304014
168,6,9020,7002,5,13.204905829867114,9.084080069928433,23.48011922310283,12.728502577715908,8.683164841722814,22.274442388217857,3.607774703501996
168,6,9020,7003,1,8.15817672411426,6.012030547785737,38.25669499344377,8.170474506831756,6.081729755066989,38.415424619835875,-0.15074180338783427
168,6,9020,7003,2,15.933214520779819,10.65386783476682,42.49704659473284,16.034910291362852,10.742326879546626,42.36595103245456,-0.6382627338030465
168,6,9020,7003,3,10.610860824308547,7.887519403185164,27.54110527019313,10.53233034158119,7.857787727174305,27.453677685723164,0.7400953044964174
168,6,9020,7003,4,11.021040571818757,7.475279928843181,34.223996206897546,11.011128229947888,7.473961861020043,34.11037738546708,0.08994016314771192
168,6,9020,7003,5,13.29935861337398,9.370151367919336,24.412653152770233,13.309490826816573,9.331722265925054,24.114108802724836,-0.07618572998251968
168,6,9020,7004,1,8.257332673242423,6.112893249849864,39.228452693446364,8.268623833008549,6.210179410812928,39.20062354992996,-0.136741005999603
168,6,9020,7004,2,15.974537174769798,10.835560466262804,45.34783586562494,15.926856261039273,10.752221376467974,43.83064844159228,0.29848072096782197
168,6,9020,7004,3,10.537049799174513,7.890317820594424,27.811924071339604,10.347279296584556,7.761678909120105,27.222265118472627,1.8009832562889037
168,6,9020,7004,4,10.87250005397953,7.4360581970214845,34.05611824228685,10.815950880468362,7.367029007502965,33.6403570416848,0.5201119634896713
168,6,9020,7004,5,13.295400718762776,9.397801430791402,24.354301529594004,13.205658329768092,9.240263178251345,23.56783342577702,0.6749882225666064
168,6,9020,7005,1,8.004451447732134,5.894394614799971,38.24999272633172,7.994627374985944,5.994825479396493,38.2226402460221,0.12273261709861434
168,6,9020,7005,2,14.91441882122668,9.381754733898022,38.79900153580799,14.97179845927869,9.454969984853369,37.9597314219184,-0.3847259403118282
168,6,9020,7005,3,10.79413517547871,8.119631527491979,28.152135712993214,10.691726962037375,8.063825088682629,27.812700157242382,0.9487394013183899
168,6,9020,7005,4,10.968550994470105,7.369573882874988,34.27429194582828,10.931475267017197,7.3659283056713285,33.93801673177066,0.3380184627085236
168,6,9020,7005,5,13.434740043550176,9.426094971800879,24.455536881312838,13.471247661418795,9.400884932922802,24.151093828425278,-0.27174041142794986
168,6,9026,7001,1,9.240314403911363,6.70658132001854,29.85866880012536,9.075738928766723,6.534600103771037,28.138190512885497,1.781059257842738
168,6,9026,7001,2,10.897267206377016,7.648537228250096,38.5646112408691,10.773509010051415,7.542770355854958,36.45741376519134,1.1356810288471133
168,6,9026,7001,3,18.825627131125476,11.612929135277158,32.88558055090064,18.466006052493924,11.250831986381893,30.809352337600167,1.9102740967230238
168,6,9026,7001,4,12.842911494922438,9.469178017207554,36.55123649174658,12.671549529678211,9.276595065707252,34.201112917905114,1.334292191548438
168,6,9026,7001,5,12.85089986739996,9.406358857920987,23.980020721319043,12.613524432886079,9.20644018324159,22.72446032487322,1.8471502926892516
168,6,9026,7002,1,8.788747802692935,6.363031445447758,27.962604733543312,9.07418944406214,6.663508435475639,28.43094812462829,-3.247807853602808
168,6,9026,7002,2,11.212034269579018,7.857717043087806,37.984134689659896,11.033654354647265,8.009367688315773,38.84762319832619,1.5909683349411559
168,6,9026,7002,3,19.03407764408666,11.737241591498965,31.804345061405932,18.62173949149688,11.668670118422735,31.49497931421441,2.166315386014432
168,6,9026,7002,4,13.110384501658187,9.706491161528088,36.194145060661995,12.874625215385267,9.607062517801921,35.45954562256149,1.7982637064771159
168,6,9026,7002,5,12.884107409533119,9.421493392139316,23.11228258037237,12.410992757344298,9.000628326379424,22.124839065839208,3.672079385481972
168,6,9026,7003,1,8.810766469996295,6.345805471953923,28.094282308415604,9.07200066931722,6.59856538957506,28.58596604575675,-2.9649429503155815
168,6,9026,7003,2,10.911860790406847,7.5177407332635,36.1002953239524,10.70776076719011,7.4834433190616565,35.56055636537471,1.8704419634474418
168,6,9026,7003,3,18.922512454464137,11.545705931527275,31.19154814377846,18.598346937237842,11.460207267942883,30.93540548418205,1.7131209082640526
168,6,9026,7003,4,12.761301202185416,9.452169791630336,34.728966861146404,12.414064509613299,9.259961807614282,33.9197057979716,2.721013218563104
168,6,9026,7003,5,13.116216551142914,9.603400241842659,23.621845421236397,12.83280426550607,9.376902418799823,22.901344070087678,2.160777725281978
168,6,9026,7004,1,8.844396845448234,6.422474569671151,27.635354771802113,8.811505022353073,6.384520387165214,27.18474146016856,0.37189447364168093
168,6,9026,7004,2,10.628500104896334,7.337382703311989,35.38275308893912,10.633851943660298,7.3549086760025535,35.234212466340125,-0.05035365960525967
168,6,9026,7004,3,18.365317358994982,11.191144143059141,30.31554571713547,18.190021057127588,11.066263485863095,30.026486398024417,0.9544964480645783
168,6,9026,7004,4,12.701283238332412,9.287273339771088,34.076249973685755,12.701883465622476,9.299692528134301,33.64282210419754,-0.004725721636165062
168,6,9026,7004,5,12.767101124741536,9.221929992931925,22.32693877486712,12.73388965058471,9.25064441122883,22.239786185314603,0.26013324271761484
168,6,9026,7005,1,8.936533679928663,6.433260180613341,28.413948342257978,8.972600649131097,6.465564093761497,27.74341384941561,-0.4035901446154646
168,6,9026,7005,2,10.884800983415078,7.484035676700777,37.09423610345806,10.745151261547552,7.606189243247819,36.733911379378604,1.282979101595952
168,6,9026,7005,3,18.469152881299223,11.093161348615373,30.41392557964815,18.141640939006816,11.036820917583647,29.971802314064245,1.7732916306303708
168,6,9026,7005,4,12.76975888560038,9.385292806171236,34.75348897553365,12.531251244424094,9.242495980943952,33.627433760302736,1.8677536773637526
168,6,9026,7005,5,12.538574140928535,9.119991993160843,22.5261309102525,12.265095797886438,9.015827778146136,21.96470533839975,2.181096031879783
168,6,9032,7001,1,11.260315617755747,6.345085454009136,23.073395613120297,11.306617430881827,6.610510909766481,23.292883300308485,-0.41119462986516353
168,6,9032,7001,2,21.685716023204993,13.642304743796672,28.429591219599686,21.588105518678802,13.592349787836174,28.181240685975546,0.450114279933123
168,6,9032,7001,3,11.033045277719724,7.594806406838553,19.345020620425966,10.923613118889339,7.668666107541039,19.61508422535461,0.9918581504543809
168,6,9032,7001,4,12.881983803340361,7.856200255439395,24.45785477580449,12.643865141081598,8.020616841089158,25.117853045512202,1.848462673870294
168,6,9032,7001,5,12.757068805757818,8.909232260797808,23.470924965181286,12.702868878685573,9.078799334189874,23.64929706659657,0.4248619169301848
168,6,9032,7002,1,11.213876767285612,6.349590708344267,22.708838543040162,10.991330159085189,6.392624503687808,22.658736197236994,1.9845644179866586
168,6,9032,7002,2,21.64934503270498,13.338214665056974,27.615991793489286,21.161420355056517,12.925582477283386,26.974149539664573,2.253761843193727
168,6,9032,7002,3,10.981521118279748,7.736235060918899,19.794092966776873,10.665530426992719,7.562856848580497,19.457375462960457,2.877476516081486
168,6,9032,7002,4,13.212671189694943,8.233696707770937,26.054863982578564,12.935207486349904,8.178142559414818,25.721245040951136,2.099981898902037
168,6,9032,7002,5,13.173984828945711,9.22984629752253,24.09258939123446,12.76149647043794,9.109556648199506,23.805744359039068,3.13108268958574
168,6,9032,7003,1,11.157392909368731,6.2031658767883355,22.348819436247776,11.096493440181384,6.396048129320365,22.60375139865576,0.5458216778958381
168,6,9032,7003,2,21.848434052964034,13.463559723081525,27.88739685304598,21.579607364804197,13.134179809947073,27.12775405037606,1.2304162738078128
168,6,9032,7003,3,10.945242673182205,7.631565850575765,19.451125782527757,10.69522953747933,7.5244544374375115,19.311745941742107,2.284217382547875
168,6,9032,7003,4,13.140081270126768,8.028911815824962,24.993579966432772,12.89011798157228,8.070536782400948,25.09994537087063,1.9022963664826444
168,6,9032,7003,5,12.882914711833456,8.936662725178744,23.12299239896492,12.573074932970018,8.869932528708478,22.897994898295504,2.405044089741882
168,6,9032,7004,1,10.952588094079768,6.13053729021208,22.024029338853715,11.009693293650937,6.468661104873277,23.10932871325518,-0.5213854395020632
168,6,9032,7004,2,21.25354740446395,13.094400927551792,27.187448146723387,21.13942504527384,12.892718681922325,26.685527143303606,0.5369567584098591
168,6,9032,7004,3,10.929605531060767,7.651408171880813,19.544883227953356,10.714280808695307,7.591666869208926,19.510639889024443,1.9701051584481328
168,6,9032,7004,4,13.057232872350117,8.135409877413796,25.656800401833372,12.842217959937038,8.221364966801234,26.01150317143887,1.6467111716173202
168,6,9032,7004,5,12.773333596368499,8.997621626819639,23.728333845454923,12.581216534667824,9.025618206911522,23.643956528154835,1.504047946851509
168,6,9032,7005,1,11.215470214777843,6.231443556612108,22.729225883347244,11.234016346242234,6.38727638265763,22.10938720989457,-0.16536205000083964
168,6,9032,7005,2,21.46773630358394,13.316808792940233,28.16996861664685,21.097315919418026,13.04914068202121,27.516281032932312,1.7254748191781841
168,6,9032,7005,3,11.083914012779962,7.6580737123035245,19.52573194046087,10.95084981768458,7.668235517229353,19.63638905942762,1.200516306261101
168,6,9032,7005,4,13.107456891885692,7.9642441395350865,24.83308728047606,12.819882788694828,8.042076099032448,24.99352158225342,2.1939732898827153
168,6,9032,7005,5,12.58355130293595,8.808556007366958,23.189931503839965,12.134365941102153,8.652363193978509,22.688621929564746,3.5696231613804783
168,6,9033,7001,1,9.260557718415157,6.6041994614394195,30.880116298843014,7.9532304649303995,5.491234262454102,24.250837449941496,14.117154638376276
168,6,9033,7001,2,24.78352236049182,14.630461716357573,38.09726077247982,23.75470274484644,13.815100945185618,34.88032510203311,4.151224352537764
168,6,9033,7001,3,11.499995771372541,8.217742651076543,21.38543164232547,10.506400849182926,7.525711901528495,19.3816953939689,8.639959022098216
168,6,9033,7001,4,15.013152263919679,9.669068328312465,30.18596720048743,13.839599118228813,8.8510426902771,27.710643942970535,7.816833700615989
168,6,9033,7001,5,14.0925123143973,9.511093382069246,21.294078696584055,13.404954361745569,8.940608464156409,19.850539270300573,4.878888428923375
168,6,9033,7002,1,8.956543447848013,6.359022846732664,28.077738529884915,7.898959629224429,5.538376613557063,24.45813855401127,11.807946053984583
168,6,9033,7002,2,24.54715916520968,15.140718665670919,37.99655892097296,23.67212613507487,14.348969224058552,35.88432366044379,3.5647018225024723
168,6,9033,7002,3,11.581768029764751,8.434893749782017,21.44977541890766,10.782395098436224,7.897856107439313,20.21438204984068,6.901993972545175
168,6,9033,7002,4,14.787768790088725,9.49442923318772,29.15764833029108,13.90020576679147,8.978542682102749,28.234982963969962,6.002007712563989
168,6,9033,7002,5,15.062437731052238,10.235866080999946,22.294560867436854,14.332297651704941,9.618696053594137,20.98860329270594,4.847423055844831
168,6,9033,7003,1,9.005700957191003,6.333335318173508,27.719288778619195,7.957609734787217,5.5021244940225,24.321019738739384,11.638086001144545
168,6,9033,7003,2,24.756675092266523,15.326788923113208,39.466590200042575,23.7579920637461,14.39957977269563,36.83113853630009,4.03399497225857
168,6,9033,7003,3,11.401312890657202,8.267044170016334,21.07092039960238,10.610452796350605,7.714246133168539,19.8109633537043,6.936570392298122
168,6,9033,7003,4,15.038491421063625,9.682542830875942,29.80096843168981,14.1414081540629,9.212541979835146,29.13760673553092,5.965247722549007
168,6,9033,7003,5,14.808211658436313,10.14139723377548,22.51753401207374,13.965850202188895,9.422487682461453,20.977227752004712,5.688475257358448
168,6,9033,7004,1,9.092250662803057,6.37582694922788,28.550956640702402,8.022384957375305,5.537631453129283,24.50003967354747,11.766786300829086
168,6,9033,7004,2,24.650129484021704,14.617204379944834,36.60285495716036,23.64294589606026,13.846069373070119,35.03089001077176,4.085916013602697
168,6,9033,7004,3,11.446366403697303,8.21741981052217,21.072659505381825,10.632300469773764,7.656744236719041,19.741230899927164,7.112003103977052
168,6,9033,7004,4,14.646793390134803,9.43662146977016,28.869971241413072,13.671319080372783,8.836458274296351,27.821312390091318,6.659985457424704
168,6,9033,7004,5,14.546558745596718,10.00306328880987,22.1996530166775,13.755267775484423,9.330472822669599,20.869905441261967,5.439712470496298
168,6,9033,7005,1,9.1360451249898,6.3823344775734405,28.29704940372933,8.037188366764635,5.525605290660347,24.22560524785076,12.027707210196064
168,6,9033,7005,2,24.75338769155693,15.043956471304607,38.46162609835338,23.7892917477425,14.165033902877417,36.15805005195013,3.8948040398659147
168,6,9033,7005,3,11.502887252967215,8.258361653827485,21.05995461359736,10.723035057392087,7.74243731271653,19.864549276106736,6.7796213109361885
168,6,9033,7005,4,14.757930714943024,9.50218182790847,29.365319801558126,13.812049100700401,9.005812035515195,28.510738766010135,6.409310576887844
168,6,9033,7005,5,14.684987474172958,10.042096790707083,22.175540338661897,13.89147693488661,9.425890701623272,20.86052597121818,5.403549309673743
168,6,9038,7001,1,8.182527672171576,6.354801901819964,31.999752478956594,7.763000521782717,6.195048637777594,30.216315522784747,5.127109460511231
168,6,9038,7001,2,11.224237044281699,8.065932589944838,34.319628461572435,10.753901738177042,7.829303294052313,33.26345763819005,4.190354357709095
168,6,9038,7001,3,11.475040995503269,8.613265054793585,24.585283676106396,11.127516227678415,8.342301511310396,23.64485604432953,3.0285274620024367
168,6,9038,7001,4,10.275946539328373,7.1962624949500675,26.10991733529574,9.649538459516348,6.721145493643625,24.062527096851618,6.095867445540122
168,6,9038,7001,5,13.763456389183114,9.833741512344323,22.255162453216297,13.512925605977749,9.592532729187743,21.43876367856387,1.820260667968988
168,6,9038,7002,1,8.49416289407075,6.751163297743018,33.98566945929377,8.069180196977419,6.457284009797862,31.4357805493602,5.003232247759044
168,6,9038,7002,2,11.773858407703061,8.517166002749944,36.00098913399595,11.103354371931347,8.171271784239911,34.761295241608586,5.694853909004339
168,6,9038,7002,3,12.30324395687105,9.279834676470076,26.67802045411006,11.696862978272042,8.837556920732771,25.122204390594092,4.9286267973281905
168,6,9038,7002,4,10.702085987326369,7.628912863050188,27.649015625713357,10.024866424450863,7.07483363651094,25.26737171936619,6.327921151796788
168,6,9038,7002,5,13.949032492095013,10.115717991707708,23.16903828484725,13.58065198013596,9.760559375680607,21.82157241238608,2.6409036767805665
168,6,9038,7003,1,8.43331726268893,6.45581134820799,30.96986855220676,7.972507114147291,6.335519262297992,30.671310376434164,5.464162371554278
168,6,9038,7003,2,11.532707030051668,8.32133970505152,34.93120266214165,11.066706599930445,8.073533842479854,34.456167325518244,4.040685581511174
168,6,9038,7003,3,11.639429452338689,8.709586887359619,24.672460277594652,11.339190993584074,8.524595614842006,24.157320501060124,2.5794946391834404
168,6,9038,7003,4,10.510305420383373,7.380918706258138,26.485632143532705,9.884917063429848,6.8778483672369095,24.586117321317932,5.950239616640121
168,6,9038,7003,5,13.394842030503055,9.528203669669246,21.38596143972086,13.247061339396378,9.372847355355463,21.020378040647454,1.1032656508389354
168,6,9038,7004,1,8.25908298484757,6.402932914670485,31.262939510606586,7.877939036522005,6.313083692710926,30.728332081329057,4.614845849409997
168,6,9038,7004,2,11.66004197267347,8.532258215792838,35.86469794906078,10.993214722322664,8.052120625350097,34.68758888627062,5.718909519481884
168,6,9038,7004,3,11.617088388798988,8.696704892658053,24.656769398794257,11.31590182884682,8.435206236158098,24.062423853847307,2.5926165823319978
168,6,9038,7004,4,10.447374123850366,7.4244493393670945,26.813952347430043,9.827544226645507,6.8445755867731,24.549928635538176,5.932877389638474
168,6,9038,7004,5,13.627934288106847,9.680114306077112,21.564453989341757,13.46073292928809,9.532966218577872,21.290542959291045,1.2269017100021808
168,6,9038,7005,1,7.868660305356312,6.011776451258778,29.899550803896208,7.531864187627587,5.949656108739964,29.342871260885197,4.280221850464977
168,6,9038,7005,2,11.146268461063535,7.918630417029516,33.492909146918954,10.848352171600883,7.866659513113053,33.7391801483392,2.6727894676441863
168,6,9038,7005,3,11.598330764849825,8.671957818894159,24.633029753514577,11.291078520533105,8.460421281542096,23.890220634921477,2.649107449564085
168,6,9038,7005,4,10.36089755862904,7.281209730420794,26.206186998663668,9.815481913389341,6.896747824350993,24.657459875835507,5.264173708439484
168,6,9038,7005,5,13.699521132202094,9.762920338472874,21.968698401842353,13.536267174529714,9.606490173156885,21.580028928503694,1.191676381217698
168,6,9039,7001,1,8.313984738372614,5.972986492533873,20.81847570291723,8.37545967067412,6.003944881294793,20.499485725137575,-0.7394159868705623
168,6,9039,7001,2,9.602770938665195,6.725654167327446,25.395985405318967,9.479002636386607,6.671503221886789,25.001392607464183,1.2888811268030942
168,6,9039,7001,3,12.045039953297458,7.970137256440662,18.927162151394583,12.098305342941693,7.88810357775007,18.45161854622396,-0.44221845548675665
168,6,9039,7001,4,9.950026646364284,6.81972279503232,22.07948243697796,9.89809408708532,6.750689023335775,21.175866173316756,0.5219338713825403
168,6,9039,7001,5,16.19724384156796,10.958099840928039,25.367891787419083,16.182910213345785,10.839182898981107,24.11030432724012,0.08849424236850759
168,6,9039,7002,1,8.028240453458608,5.712230208617939,19.885069872818832,7.951404460537641,5.639695999694993,19.537255638132496,0.9570713952378621
168,6,9039,7002,2,9.410428963342076,6.511001434760895,24.541443101715323,9.239538835938987,6.460943810733748,24.570426607295246,1.8159653302605454
168,6,9039,7002,3,12.106798321340113,7.647175897870745,17.859313832717056,12.113686071768713,7.619976345243908,17.749507153274493,-0.05689159301893453
168,6,9039,7002,4,9.371518753218593,6.250352902185349,19.747228095231474,9.237173142237994,6.2022588857014975,19.83279230419032,1.433552175675463
168,6,9039,7002,5,16.0094552542197,10.385874002214244,21.344884235899585,15.923911030519276,10.323131841206722,21.23583507278754,0.5343356306759713
168,6,9039,7003,1,8.077736419507742,5.682811353125181,19.85039884088467,8.20366376714185,5.799178460738445,20.08858226318597,-1.5589435095949962
168,6,9039,7003,2,9.246827473491408,6.410459378958881,25.147214246560434,9.202798122069415,6.390002780490452,24.95380361901335,0.4761562984517055
168,6,9039,7003,3,12.03926558778231,7.864138855707078,18.375514324785286,12.121680399109815,7.824453300294422,18.288929019065815,-0.6845501557100039
168,6,9039,7003,4,9.881154240214496,6.692404846009754,20.9318365863391,9.89335348760947,6.7710907200404575,21.263726487954738,-0.12345974061740546
168,6,9039,7003,5,16.416424493835535,10.915339387120675,23.710785554172293,16.457883647683826,10.90735160772749,23.256649420959388,-0.2525467946071838
168,6,9039,7004,1,7.979769368799598,5.694289240040167,20.13855242084293,8.023149791110857,5.716931155513858,19.970434752523015,-0.5436300262119552
168,6,9039,7004,2,9.672720231858728,6.801400787809975,26.368055126276335,9.600028416190252,6.790781736600319,26.31897686877565,0.7515136789447607
168,6,9039,7004,3,11.78498360880768,7.581177809579032,17.736202342665504,11.801410190133495,7.513404432932536,17.574635438229922,-0.13938569514461138
168,6,9039,7004,4,9.85634889672458,6.740116685231527,21.57831441708535,9.83186744584943,6.785839417775472,21.744849351067703,0.24838255150734237
168,6,9039,7004,5,16.12450379781933,10.690378673013738,23.95713558265122,16.10581707202801,10.579257286309625,23.105602298611498,0.1158902377749226
168,6,9039,7005,1,8.238627941450984,5.9326923278780415,20.904900374316217,8.155804367121977,5.901084723785203,20.468440325448984,1.0053078609400103
168,6,9039,7005,2,9.739101582062897,6.793726105975289,26.049717079943296,9.59673336123491,6.821279642588732,26.36289416905026,1.4618208838707947
168,6,9039,7005,3,12.066982582005988,7.676579776945569,18.033760600307957,12.053643425527001,7.667619848705473,17.87250527626159,0.1105426015852337
168,6,9039,7005,4,10.11448104735967,6.9156545112246555,22.08645804620562,9.962278044133281,6.961357480911982,22.33426150730557,1.5048028911589082
168,6,9039,7005,5,16.26325596181645,10.78490281596744,24.20668855068131,16.12672623847175,10.626472141988557,23.0485718354237,0.8394980910664573
168,6,9045,7001,1,12.074044235300617,9.503798024255923,39.506257030984884,11.728790349729183,9.14266394688262,38.55871114136806,2.859471763090144
168,6,9045,7001,2,16.04463882140566,11.211397361211967,39.781457390875964,15.461556550802385,10.728309548025683,37.60881284789244,3.6341252495217633
168,6,9045,7001,3,17.090385975181643,12.970828479585194,35.43483765238814,16.75137729602983,12.714491393679664,34.80712367403994,1.9836221349483627
168,6,9045,7001,4,14.312880328791193,10.545604827517554,35.040657893398105,14.140518531074816,10.346773536318825,35.080114215559696,1.204242568630027
168,6,9045,7001,5,28.360349846120663,19.44740063509495,33.963180249900894,28.547109565898165,19.62544597653176,35.075076958557375,-0.6585240336978717
168,6,9045,7002,1,12.193640090924848,9.5459892804823,39.320327500657584,11.901827052914593,9.216497278609765,38.64834293509159,2.3931577103660655
168,6,9045,7002,2,16.277487850958654,11.468278258161554,40.23773658318858,15.688661639085842,10.883446420812652,37.729616450439664,3.6174268244846712
168,6,9045,7002,3,17.2497812806844,13.032718631199428,35.12896141623304,16.913959431521175,12.771608745938256,34.55286466509978,1.9468180129290331
168,6,9045,7002,4,14.689356568316818,10.848989762805758,35.653396659100096,14.581773304805742,10.687764532906668,35.773422490864824,0.7323892167143676
168,6,9045,7002,5,28.53224970602849,19.504138232077914,33.667212463477284,28.654629506375247,19.700084578333428,34.930560672099865,-0.4289174586920119
168,6,9045,7003,1,11.906173617128559,9.357875531620156,38.668240044485955,11.68415438717685,9.087244634372926,38.07832436729939,1.8647404035189408
168,6,9045,7003,2,15.72468958558956,10.97121771606851,38.53505671047549,15.195494781784433,10.506446785849837,36.40919099638294,3.365375201365457
168,6,9045,7003,3,16.776141398985587,12.712413505372547,34.354518760384735,16.358725028571257,12.43067639305478,33.64208000892649,2.488154817528957
168,6,9045,7003,4,13.778223170113097,10.078301673162551,33.56173037195996,13.62887788625256,9.96397006806873,33.68788680322423,1.0839226656198169
168,6,9045,7003,5,27.552148344972633,18.740977292323855,32.180480454431105,27.48943523322383,18.71982458100902,32.66131039825903,0.22761604998488538
168,6,9045,7004,1,12.057658065604953,9.47605332597361,39.42398872134122,11.632218716694206,9.09216465161888,37.941308625646705,3.5283746362349797
168,6,9045,7004,2,16.53621500836921,11.636559566994112,41.47511393888227,15.819760375841618,11.046397017164674,38.86500558925234,4.332639797952468
168,6,9045,7004,3,17.24587419975291,13.029532527015323,35.91898436829144,16.78089018610178,12.698949251629058,34.78142347129483,2.696204369029869
168,6,9045,7004,4,14.709155481112969,10.860283222198486,35.99483753288239,14.40721995014425,10.613346388680593,35.59462123866212,2.052704734520028
168,6,9045,7004,5,28.543101630953455,19.513991244748343,33.944751081687805,28.426977522346924,19.516551847938153,34.54821656870382,0.40683773651494365
168,6,9045,7005,1,12.03525407530571,9.50872331797141,39.27629293007506,11.568740390155748,9.082555874783136,37.73829536216029,3.87622631172506
168,6,9045,7005,2,16.009351319414765,11.316169206233445,40.43896633883435,15.460564155763208,10.865684136139814,38.36730869062785,3.4279163015557987
168,6,9045,7005,3,17.04728126431221,12.785158992948986,34.49482806339729,16.531053268289927,12.466252643040248,33.61657212414277,3.028213050622836
168,6,9045,7005,4,14.15811482571988,10.4721795018514,34.95029759060835,13.819071280210636,10.203498268127442,34.50352277395381,2.3946941360676837
168,6,9045,7005,5,28.509403007168075,19.450497515195853,33.3897957211514,28.329910477343695,19.341890650687457,33.6390340761406,0.6295906293767364
168,6,9046,7001,1,12.737932338871978,8.365160122252346,33.96992416267448,12.484078835163984,8.649913742051341,35.14312814737521,1.9928941130682294
168,6,9046,7001,2,18.11673133929318,11.725064014097903,39.84357974487128,18.46083316321924,12.400333680771467,43.20376798456892,-1.8993593131214643
168,6,9046,7001,3,16.668859505210563,12.050973406292144,30.149960126944404,16.536351737936563,11.985838445935931,29.95755917793874,0.7949420128748366
168,6,9046,7001,4,16.985076596273466,10.00694673538208,29.669341537710594,16.791078393332544,10.242698591323126,30.71675117373738,1.1421685492044518
168,6,9046,7001,5,16.296578011670746,11.656110522958587,25.953609853203307,16.3975945404535,11.824351857320297,26.122414621330392,-0.6198634382654526
168,6,9046,7002,1,12.816717533904356,8.492299290355003,37.03925703216752,12.4170532206775,8.500701053651087,34.98258425122829,3.1183047622732922
168,6,9046,7002,2,18.781194644487467,12.568538549845261,43.42467176744948,18.916406875861757,12.911578382182325,44.59587683655545,-0.7199341358936197
168,6,9046,7002,3,17.4346649788715,12.84703380766369,32.486573554734214,16.8563380408503,12.485815167199998,31.347941192443997,3.3171095557158945
168,6,9046,7002,4,17.010448676771603,10.286762109483991,32.17573818239738,16.824737266943067,10.29675753729684,31.01315021370689,1.0917490382374857
168,6,9046,7002,5,16.586423482048797,12.141501466490382,28.86669678659604,16.63566804881242,12.349880036461553,27.912843489279588,-0.2968968374461143
168,6,9046,7003,1,12.628077756569922,8.040090921953224,33.15707794254184,12.245316060533781,8.165008994020583,33.43407771496706,3.03103689583321
168,6,9046,7003,2,19.418063194870236,13.25651693932804,45.47890966613289,19.164538844324774,13.103735341418956,45.68558741116591,1.3056109046572493
