task,seed,variant,variable,lag,horizon_step,mean_weight,std_weight
168h_6h,2062,F11,NO2,12,5,0.00011165428441017866,0.0007242191350087523
168h_6h,2062,F11,NO2,12,6,0.012391890399158001,0.016572602093219757
168h_6h,2062,F11,CO,0,1,0.00710182124748826,0.011495660059154034
168h_6h,2062,F11,CO,0,2,0.019352497532963753,0.02852095104753971
168h_6h,2062,F11,CO,0,3,0.096147820353508,0.1704121083021164
168h_6h,2062,F11,CO,0,4,0.006982923950999975,0.05170310661196709
168h_6h,2062,F11,CO,0,5,0.009655982255935669,0.0297634769231081
168h_6h,2062,F11,CO,0,6,0.029210537672042847,0.0407772958278656
168h_6h,2062,F11,CO,1,1,0.206136554479599,0.3323366343975067
168h_6h,2062,F11,CO,1,2,0.08940872550010681,0.23057791590690613
168h_6h,2062,F11,CO,1,3,0.004574432037770748,0.0063072917982935905
168h_6h,2062,F11,CO,1,4,0.12496825307607651,0.2674162983894348
168h_6h,2062,F11,CO,1,5,0.09819947928190231,0.17729392647743225
168h_6h,2062,F11,CO,1,6,0.22219567000865936,0.32037365436553955
168h_6h,2062,F11,CO,2,1,0.0035169494803994894,0.00611305283382535
168h_6h,2062,F11,CO,2,2,0.0474129393696785,0.08010299503803253
168h_6h,2062,F11,CO,2,3,0.24901482462882996,0.14999772608280182
168h_6h,2062,F11,CO,2,4,0.003724256530404091,0.03786572813987732
168h_6h,2062,F11,CO,2,5,0.029263976961374283,0.08217209577560425
168h_6h,2062,F11,CO,2,6,0.007727525196969509,0.011780714616179466
168h_6h,2062,F11,CO,3,1,0.00486169895157218,0.007766214665025473
168h_6h,2062,F11,CO,3,2,0.0021566618233919144,0.004328104201704264
168h_6h,2062,F11,CO,3,3,0.0015871856594458222,0.0026167312171310186
168h_6h,2062,F11,CO,3,4,0.002020556014031172,0.025349756702780724
168h_6h,2062,F11,CO,3,5,0.0027467489708215,0.026072964072227478
168h_6h,2062,F11,CO,3,6,0.006132122594863176,0.008509357459843159
168h_6h,2062,F11,CO,6,1,0.0007630108739249408,0.0013906575040891767
168h_6h,2062,F11,CO,6,2,0.0957719013094902,0.14766426384449005
168h_6h,2062,F11,CO,6,3,0.006822017952799797,0.007950474508106709
168h_6h,2062,F11,CO,6,4,0.03591468185186386,0.14173410832881927
168h_6h,2062,F11,CO,6,5,0.042548276484012604,0.14282390475273132
168h_6h,2062,F11,CO,6,6,0.0005058074020780623,0.0006893828976899385
168h_6h,2062,F11,CO,12,1,0.001955993939191103,0.0035538002848625183
168h_6h,2062,F11,CO,12,2,0.03704765811562538,0.10435503721237183
168h_6h,2062,F11,CO,12,3,0.006133710965514183,0.006943814922124147
168h_6h,2062,F11,CO,12,4,0.04158969596028328,0.15778198838233948
168h_6h,2062,F11,CO,12,5,0.023696212098002434,0.1139007955789566
168h_6h,2062,F11,CO,12,6,0.33926963806152344,0.27345991134643555
168h_6h,2062,F11,O3,0,1,0.24083934724330902,0.2173212319612503
168h_6h,2062,F11,O3,0,2,0.00022776683908887208,0.00044118909863755107
168h_6h,2062,F11,O3,0,3,0.0027904952876269817,0.004901709966361523
168h_6h,2062,F11,O3,0,4,1.2842166086102225e-07,7.661964787075703e-07
168h_6h,2062,F11,O3,0,5,7.842489139875397e-06,3.105622454313561e-05
168h_6h,2062,F11,O3,0,6,3.8265250623226166e-05,5.580262222792953e-05
168h_6h,2062,F11,O3,1,1,0.0682109072804451,0.09957428276538849
168h_6h,2062,F11,O3,1,2,9.820947525440715e-06,1.3523895177058876e-05
168h_6h,2062,F11,O3,1,3,0.00010720076534198597,0.0001555396884214133
168h_6h,2062,F11,O3,1,4,6.433392059079779e-07,3.395465910216444e-06
168h_6h,2062,F11,O3,1,5,0.00042019379907287657,0.0023893604520708323
168h_6h,2062,F11,O3,1,6,0.0002006800496019423,0.0006542729097418487
168h_6h,2062,F11,O3,2,1,0.01925184577703476,0.018601378425955772
168h_6h,2062,F11,O3,2,2,0.00011537400860106573,0.0001799778256099671
168h_6h,2062,F11,O3,2,3,0.0036804769188165665,0.003319708863273263
168h_6h,2062,F11,O3,2,4,1.3706090840059915e-07,8.704762990419113e-07
168h_6h,2062,F11,O3,2,5,9.371210035169497e-05,0.000636457756627351
168h_6h,2062,F11,O3,2,6,9.122615665546618e-06,1.1672063010337297e-05
168h_6h,2062,F11,O3,3,1,0.21505026519298553,0.2126263827085495
168h_6h,2062,F11,O3,3,2,1.1738914508896414e-05,2.0215054973959923e-05
168h_6h,2062,F11,O3,3,3,3.432360244914889e-05,6.281618698267266e-05
168h_6h,2062,F11,O3,3,4,1.8315558847348257e-08,1.1656922538350045e-07
168h_6h,2062,F11,O3,3,5,4.164348013091512e-07,2.1328849015844753e-06
168h_6h,2062,F11,O3,3,6,1.0047328032669611e-05,1.2398509170452598e-05
168h_6h,2062,F11,O3,6,1,0.012559957802295685,0.014680485241115093
168h_6h,2062,F11,O3,6,2,0.00044271224760450423,0.0007353597902692854
168h_6h,2062,F11,O3,6,3,0.00013342968304641545,0.00018116565479431301
168h_6h,2062,F11,O3,6,4,4.891796265837911e-07,3.4546565075288527e-06
168h_6h,2062,F11,O3,6,5,7.686227945669089e-06,3.6911715142196044e-05
168h_6h,2062,F11,O3,6,6,7.647266784260864e-07,1.0053083769889781e-06
168h_6h,2062,F11,O3,12,1,0.02881458029150963,0.03703746944665909
168h_6h,2062,F11,O3,12,2,0.00017025698616635054,0.0003372852806933224
168h_6h,2062,F11,O3,12,3,9.878951823338866e-05,0.00013094377936795354
168h_6h,2062,F11,O3,12,4,7.341569130403514e-07,4.854372946283547e-06
168h_6h,2062,F11,O3,12,5,3.157358321459469e-07,1.6592729252806748e-06
168h_6h,2062,F11,O3,12,6,0.0005013783811591566,0.0006460879230871797
168h_6h,2062,F11,SO2,0,1,0.000794570951256901,0.0012544477358460426
168h_6h,2062,F11,SO2,0,2,0.021074214950203896,0.02421456016600132
168h_6h,2062,F11,SO2,0,3,0.00044444261584430933,0.0008811012958176434
168h_6h,2062,F11,SO2,0,4,0.004893197678029537,0.022049536928534508
168h_6h,2062,F11,SO2,0,5,0.010462753474712372,0.03991568461060524
168h_6h,2062,F11,SO2,0,6,0.0002733806613832712,0.00033807253930717707
168h_6h,2062,F11,SO2,1,1,0.012149044312536716,0.07066372781991959
168h_6h,2062,F11,SO2,1,2,0.07062789052724838,0.17066435515880585
168h_6h,2062,F11,SO2,1,3,4.138879739912227e-05,6.562974158441648e-05
168h_6h,2062,F11,SO2,1,4,0.06967409700155258,0.18645331263542175
168h_6h,2062,F11,SO2,1,5,0.06522022932767868,0.12623155117034912
168h_6h,2062,F11,SO2,1,6,0.0010952721349895,0.005988521967083216
168h_6h,2062,F11,SO2,2,1,0.00021931491210125387,0.0004722759476862848
168h_6h,2062,F11,SO2,2,2,0.054369524121284485,0.08181342482566833
168h_6h,2062,F11,SO2,2,3,0.00297907879576087,0.003385692136362195
168h_6h,2062,F11,SO2,2,4,0.0017913510091602802,0.019502202048897743
168h_6h,2062,F11,SO2,2,5,0.018104976043105125,0.05014150217175484
168h_6h,2062,F11,SO2,2,6,7.9008583270479e-05,9.628731640987098e-05
168h_6h,2062,F11,SO2,3,1,0.0005938902031630278,0.0009209970594383776
168h_6h,2062,F11,SO2,3,2,0.0023961265105754137,0.005621975287795067
168h_6h,2062,F11,SO2,3,3,1.839278957049828e-05,3.1482777558267117e-05
168h_6h,2062,F11,SO2,3,4,0.0008586745825596154,0.013819967396557331
168h_6h,2062,F11,SO2,3,5,0.001915186527185142,0.022724615409970284
168h_6h,2062,F11,SO2,3,6,0.00010629963799146935,0.00012969567615073174
168h_6h,2062,F11,SO2,6,1,7.298855780391023e-05,0.00013968163693789393
168h_6h,2062,F11,SO2,6,2,0.10499054193496704,0.14151854813098907
168h_6h,2062,F11,SO2,6,3,8.115988748613745e-05,0.0001092576130758971
168h_6h,2062,F11,SO2,6,4,0.018320230767130852,0.08471041172742844
168h_6h,2062,F11,SO2,6,5,0.024015363305807114,0.09244493395090103
168h_6h,2062,F11,SO2,6,6,9.287438842875417e-06,1.2292747669562232e-05
168h_6h,2062,F11,SO2,12,1,0.00017173851665575057,0.00033358883229084313
168h_6h,2062,F11,SO2,12,2,0.03750542923808098,0.08616157621145248
168h_6h,2062,F11,SO2,12,3,7.708802149863914e-05,0.00011055795039283112
168h_6h,2062,F11,SO2,12,4,0.02899414300918579,0.11198649555444717
168h_6h,2062,F11,SO2,12,5,0.013690856285393238,0.07175850868225098
168h_6h,2062,F11,SO2,12,6,0.006062941160053015,0.007558214478194714
168h_6h,2062,F11,temperature,0,1,0.009482384659349918,0.008672814816236496
168h_6h,2062,F11,temperature,0,2,0.0027628832031041384,0.005309565458446741
168h_6h,2062,F11,temperature,0,3,0.0748899057507515,0.13702107965946198
168h_6h,2062,F11,temperature,0,4,4.258466651663184e-05,0.00020785233937203884
168h_6h,2062,F11,temperature,0,5,2.9282122341101058e-05,0.00012765222345478833
168h_6h,2062,F11,temperature,0,6,0.009440806694328785,0.008564197458326817
168h_6h,2062,F11,temperature,1,1,0.028316475450992584,0.0539298839867115
168h_6h,2062,F11,temperature,1,2,0.00011467421427369118,0.00015465784235857427
168h_6h,2062,F11,temperature,1,3,0.0036481854040175676,0.003044219221919775
168h_6h,2062,F11,temperature,1,4,0.00022228337184060365,0.0010250360937789083
168h_6h,2062,F11,temperature,1,5,0.00023757407325319946,0.000804370385594666
168h_6h,2062,F11,temperature,1,6,0.04433828592300415,0.1094680204987526
168h_6h,2062,F11,temperature,2,1,0.0024402104318141937,0.003398869652301073
168h_6h,2062,F11,temperature,2,2,0.0015420081326738,0.0023840321227908134
168h_6h,2062,F11,temperature,2,3,0.5118882656097412,0.2803197503089905
168h_6h,2062,F11,temperature,2,4,8.074944344116375e-05,0.00044046976836398244
168h_6h,2062,F11,temperature,2,5,3.5582408600021154e-05,0.00013848347589373589
168h_6h,2062,F11,temperature,2,6,0.0027130753733217716,0.0021762081887573004
168h_6h,2062,F11,temperature,3,1,0.007318997289985418,0.006090170703828335
168h_6h,2062,F11,temperature,3,2,0.00014859886141493917,0.00025347588234581053
168h_6h,2062,F11,temperature,3,3,0.0010621940018609166,0.0012148714158684015
168h_6h,2062,F11,temperature,3,4,6.397896413545823e-06,3.449813084444031e-05
168h_6h,2062,F11,temperature,3,5,5.48913794773398e-06,3.0006072847754695e-05
168h_6h,2062,F11,temperature,3,6,0.0029659413266927004,0.0025986579712480307
168h_6h,2062,F11,temperature,6,1,0.0006901903543621302,0.0007285410538315773
168h_6h,2062,F11,temperature,6,2,0.005816332530230284,0.009664713405072689
168h_6h,2062,F11,temperature,6,3,0.007856017909944057,0.005278216674923897
168h_6h,2062,F11,temperature,6,4,0.00018264549726154655,0.0011112744687125087
168h_6h,2062,F11,temperature,6,5,3.445205220486969e-05,0.0001907371770357713
168h_6h,2062,F11,temperature,6,6,0.00023515957582276314,0.00024410044716205448
168h_6h,2062,F11,temperature,12,1,0.001266681239940226,0.001383224269375205
168h_6h,2062,F11,temperature,12,2,0.0017115273512899876,0.0034100546035915613
168h_6h,2062,F11,temperature,12,3,0.005627855658531189,0.003485106397420168
168h_6h,2062,F11,temperature,12,4,0.0003718810039572418,0.0021792936604470015
168h_6h,2062,F11,temperature,12,5,7.427215678035282e-06,3.874315370921977e-05
168h_6h,2062,F11,temperature,12,6,0.22600091993808746,0.25631898641586304
168h_6h,2062,F11,pressure_hPa_fixed,0,1,0.00047851711860857904,0.0013745694886893034
168h_6h,2062,F11,pressure_hPa_fixed,0,2,0.04046523943543434,0.05219028517603874
168h_6h,2062,F11,pressure_hPa_fixed,0,3,0.001996534876525402,0.0044058323837816715
168h_6h,2062,F11,pressure_hPa_fixed,0,4,0.03998793289065361,0.05375250056385994
168h_6h,2062,F11,pressure_hPa_fixed,0,5,0.07720847427845001,0.09811701625585556
168h_6h,2062,F11,pressure_hPa_fixed,0,6,0.0014314275467768312,0.0033859906252473593
168h_6h,2062,F11,pressure_hPa_fixed,1,1,0.013539944775402546,0.03534967452287674
168h_6h,2062,F11,pressure_hPa_fixed,1,2,0.09587911516427994,0.22216075658798218
168h_6h,2062,F11,pressure_hPa_fixed,1,3,6.780512194382027e-05,0.00014828243001829833
168h_6h,2062,F11,pressure_hPa_fixed,1,4,0.3633103370666504,0.31846311688423157
168h_6h,2062,F11,pressure_hPa_fixed,1,5,0.37096503376960754,0.2606346309185028
168h_6h,2062,F11,pressure_hPa_fixed,1,6,0.055329833179712296,0.17662133276462555
168h_6h,2062,F11,pressure_hPa_fixed,2,1,0.00021840438421349972,0.0006235187174752355
168h_6h,2062,F11,pressure_hPa_fixed,2,2,0.06615882366895676,0.07344146072864532
168h_6h,2062,F11,pressure_hPa_fixed,2,3,0.001616733381524682,0.0029643222223967314
168h_6h,2062,F11,pressure_hPa_fixed,2,4,0.01906772330403328,0.028076104819774628
168h_6h,2062,F11,pressure_hPa_fixed,2,5,0.08499468117952347,0.06317022442817688
168h_6h,2062,F11,pressure_hPa_fixed,2,6,0.0002732513239607215,0.0006531020626425743
168h_6h,2062,F11,pressure_hPa_fixed,3,1,0.0002555623941589147,0.0006796995876356959
168h_6h,2062,F11,pressure_hPa_fixed,3,2,0.003927828278392553,0.004114554729312658
168h_6h,2062,F11,pressure_hPa_fixed,3,3,1.9525796233210713e-05,4.705208993982524e-05
168h_6h,2062,F11,pressure_hPa_fixed,3,4,0.0029472943861037493,0.0036436491645872593
168h_6h,2062,F11,pressure_hPa_fixed,3,5,0.008606319315731525,0.010866723023355007
168h_6h,2062,F11,pressure_hPa_fixed,3,6,0.00016996530757751316,0.0004168794839642942
168h_6h,2062,F11,pressure_hPa_fixed,6,1,3.558591561159119e-05,0.00010570865561021492
168h_6h,2062,F11,pressure_hPa_fixed,6,2,0.15229098498821259,0.15760362148284912
168h_6h,2062,F11,pressure_hPa_fixed,6,3,7.063970406306908e-05,0.00015625906235072762
168h_6h,2062,F11,pressure_hPa_fixed,6,4,0.10924619436264038,0.14135774970054626
168h_6h,2062,F11,pressure_hPa_fixed,6,5,0.10178226232528687,0.12059977650642395
168h_6h,2062,F11,pressure_hPa_fixed,6,6,1.2674363460973836e-05,3.365952579770237e-05
168h_6h,2062,F11,pressure_hPa_fixed,12,1,6.135785224614665e-05,0.00018067198107019067
168h_6h,2062,F11,pressure_hPa_fixed,12,2,0.0244954414665699,0.03265819698572159
168h_6h,2062,F11,pressure_hPa_fixed,12,3,4.645149238058366e-05,0.00010052957804873586
168h_6h,2062,F11,pressure_hPa_fixed,12,4,0.10440307855606079,0.15051321685314178
168h_6h,2062,F11,pressure_hPa_fixed,12,5,0.01395264733582735,0.019824601709842682
168h_6h,2062,F11,pressure_hPa_fixed,12,6,0.007103998679667711,0.01382041722536087
168h_6h,2062,F11,humidity_clean,0,1,0.015064001083374023,0.017165251076221466
168h_6h,2062,F11,humidity_clean,0,2,0.0002614667173475027,0.0007082897354848683
168h_6h,2062,F11,humidity_clean,0,3,0.0033413823693990707,0.007093352265655994
168h_6h,2062,F11,humidity_clean,0,4,3.83580154448282e-05,0.000282562046777457
168h_6h,2062,F11,humidity_clean,0,5,2.6812154828803614e-05,0.000149515486555174
168h_6h,2062,F11,humidity_clean,0,6,0.0009104519849643111,0.0010394173441454768
168h_6h,2062,F11,humidity_clean,1,1,0.07397502660751343,0.14260689914226532
168h_6h,2062,F11,humidity_clean,1,2,0.0003667446435429156,0.0016601027455180883
168h_6h,2062,F11,humidity_clean,1,3,0.00017712224507704377,0.00023252259416040033
168h_6h,2062,F11,humidity_clean,1,4,0.00046973771532066166,0.002717300783842802
168h_6h,2062,F11,humidity_clean,1,5,0.00024842179846018553,0.0009832542855292559
168h_6h,2062,F11,humidity_clean,1,6,0.005778387654572725,0.017027946189045906
168h_6h,2062,F11,humidity_clean,2,1,0.003663780866190791,0.006121882703155279
168h_6h,2062,F11,humidity_clean,2,2,0.0006369954789988697,0.002705185441300273
168h_6h,2062,F11,humidity_clean,2,3,0.011396997608244419,0.007887985557317734
168h_6h,2062,F11,humidity_clean,2,4,8.893205631466117e-06,6.468327046604827e-05
168h_6h,2062,F11,humidity_clean,2,5,4.283222006051801e-05,0.00021062629821244627
168h_6h,2062,F11,humidity_clean,2,6,0.00020611577201634645,0.00020611038780771196
168h_6h,2062,F11,humidity_clean,3,1,0.013433064334094524,0.017129041254520416
168h_6h,2062,F11,humidity_clean,3,2,3.2440442737424746e-05,0.00012523485929705203
168h_6h,2062,F11,humidity_clean,3,3,6.383712752722204e-05,9.838995902100578e-05
168h_6h,2062,F11,humidity_clean,3,4,2.69278280029539e-06,2.1295581973390654e-05
168h_6h,2062,F11,humidity_clean,3,5,2.2752121822122717e-06,1.4560135241481476e-05
168h_6h,2062,F11,humidity_clean,3,6,0.00023783434880897403,0.00024293013848364353
168h_6h,2062,F11,humidity_clean,6,1,0.0010498828487470746,0.0014733808347955346
168h_6h,2062,F11,humidity_clean,6,2,0.0009513592231087387,0.0037012204993516207
168h_6h,2062,F11,humidity_clean,6,3,0.00026486857677809894,0.0002751323045231402
168h_6h,2062,F11,humidity_clean,6,4,4.0085200453177094e-05,0.00025622130488045514
168h_6h,2062,F11,humidity_clean,6,5,2.5423480110475793e-05,0.000141223004902713
168h_6h,2062,F11,humidity_clean,6,6,1.8843142242985778e-05,2.17776105273515e-05
168h_6h,2062,F11,humidity_clean,12,1,0.0023766516242176294,0.0033987960778176785
168h_6h,2062,F11,humidity_clean,12,2,0.0001576036447659135,0.0003400949644856155
168h_6h,2062,F11,humidity_clean,12,3,0.00025996137992478907,0.0002736299065873027
168h_6h,2062,F11,humidity_clean,12,4,5.388570571085438e-05,0.0002817001077346504
168h_6h,2062,F11,humidity_clean,12,5,6.04261867920286e-06,4.083428575540893e-05
168h_6h,2062,F11,humidity_clean,12,6,0.015531068667769432,0.016194097697734833
168h_6h,2062,B1,NO2,0,1,4.8026817239588127e-05,6.769921310478821e-05
168h_6h,2062,B1,NO2,0,2,0.0019550647120922804,0.03722355142235756
168h_6h,2062,B1,NO2,0,3,0.00108522386290133,0.0018051177030429244
168h_6h,2062,B1,NO2,0,4,0.0007436992600560188,0.002274658065289259
168h_6h,2062,B1,NO2,0,5,0.00016059595509432256,0.000211194041185081
168h_6h,2062,B1,NO2,0,6,0.0008679570746608078,0.0016250693006440997
168h_6h,2062,B1,NO2,1,1,0.00800639484077692,0.00906043965369463
168h_6h,2062,B1,NO2,1,2,0.1797695904970169,0.3463267385959625
168h_6h,2062,B1,NO2,1,3,0.016132062301039696,0.01921088807284832
168h_6h,2062,B1,NO2,1,4,0.07479722052812576,0.050957437604665756
168h_6h,2062,B1,NO2,1,5,0.033912353217601776,0.028464369475841522
168h_6h,2062,B1,NO2,1,6,0.001412961515597999,0.00446492712944746
168h_6h,2062,B1,NO2,2,1,0.0003878753923345357,0.0004069609276484698
168h_6h,2062,B1,NO2,2,2,0.009656956419348717,0.05158587172627449
168h_6h,2062,B1,NO2,2,3,0.0036034011282026768,0.0033839442767202854
168h_6h,2062,B1,NO2,2,4,0.0011768185067921877,0.001468544127419591
168h_6h,2062,B1,NO2,2,5,0.0026339038740843534,0.0031665104907006025
168h_6h,2062,B1,NO2,2,6,0.0003528195957187563,0.0008789867861196399
168h_6h,2062,B1,NO2,3,1,0.000494159001391381,0.0005366672412492335
168h_6h,2062,B1,NO2,3,2,0.004109285771846771,0.044870320707559586
168h_6h,2062,B1,NO2,3,3,0.00015473329403903335,0.0003278367512393743
168h_6h,2062,B1,NO2,3,4,0.023763058707118034,0.038945600390434265
168h_6h,2062,B1,NO2,3,5,0.00110899459104985,0.0021288248244673014
168h_6h,2062,B1,NO2,3,6,0.0002534875238779932,0.0006495703128166497
168h_6h,2062,B1,NO2,6,1,0.0017723762430250645,0.0016864098142832518
168h_6h,2062,B1,NO2,6,2,0.028972605243325233,0.1019369512796402
168h_6h,2062,B1,NO2,6,3,0.0013269784394651651,0.002701649907976389
168h_6h,2062,B1,NO2,6,4,0.008026969619095325,0.021307356655597687
168h_6h,2062,B1,NO2,6,5,0.00415433244779706,0.00899786502122879
168h_6h,2062,B1,NO2,6,6,0.00016267556929960847,0.00040588914998807013
168h_6h,2062,B1,NO2,12,1,0.005502866115421057,0.005500542465597391
168h_6h,2062,B1,NO2,12,2,0.0018278758507221937,0.012025496922433376
168h_6h,2062,B1,NO2,12,3,0.003057456575334072,0.006842977367341518
168h_6h,2062,B1,NO2,12,4,0.024840261787176132,0.04325872287154198
168h_6h,2062,B1,NO2,12,5,0.013814129866659641,0.02287675254046917
168h_6h,2062,B1,NO2,12,6,0.004255251027643681,0.00544251361861825
168h_6h,2062,B1,CO,0,1,9.52591362874955e-05,0.00017160324205178767
168h_6h,2062,B1,CO,0,2,0.0008167643682099879,0.0014435838675126433
168h_6h,2062,B1,CO,0,3,0.019423672929406166,0.03891240805387497
168h_6h,2062,B1,CO,0,4,6.086537541705184e-05,8.721264021005481e-05
168h_6h,2062,B1,CO,0,5,2.707006387936417e-05,3.632487278082408e-05
168h_6h,2062,B1,CO,0,6,0.15108682215213776,0.27228203415870667
168h_6h,2062,B1,CO,1,1,0.1386089026927948,0.2582376003265381
168h_6h,2062,B1,CO,1,2,0.0015857390826568007,0.0028926196973770857
168h_6h,2062,B1,CO,1,3,0.024705177173018456,0.025954995304346085
168h_6h,2062,B1,CO,1,4,0.008440753445029259,0.009110945276916027
168h_6h,2062,B1,CO,1,5,0.006784305442124605,0.005680154077708721
168h_6h,2062,B1,CO,1,6,0.015824617817997932,0.04572177305817604
168h_6h,2062,B1,CO,2,1,0.0002626934729050845,0.0004260291170794517
168h_6h,2062,B1,CO,2,2,0.0024440011475235224,0.002966091502457857
168h_6h,2062,B1,CO,2,3,0.02635270357131958,0.03655833750963211
168h_6h,2062,B1,CO,2,4,0.00018415854719933122,0.0002914319629780948
168h_6h,2062,B1,CO,2,5,0.0004254152881912887,0.0005462138215079904
168h_6h,2062,B1,CO,2,6,0.0062675452791154385,0.013700502924621105
168h_6h,2062,B1,CO,3,1,0.00024048671184573323,0.0003900297451764345
168h_6h,2062,B1,CO,3,2,0.00033972898381762207,0.000829472322948277
168h_6h,2062,B1,CO,3,3,0.001325074932537973,0.0034534551668912172
168h_6h,2062,B1,CO,3,4,0.001157619757577777,0.0015315709169954062
168h_6h,2062,B1,CO,3,5,0.00017662395839579403,0.0003898221184499562
168h_6h,2062,B1,CO,3,6,0.010085325688123703,0.031186237931251526
168h_6h,2062,B1,CO,6,1,0.0001749296352500096,0.0002103268343489617
168h_6h,2062,B1,CO,6,2,0.00866697821766138,0.007697840686887503
168h_6h,2062,B1,CO,6,3,0.018751615658402443,0.03514835238456726
168h_6h,2062,B1,CO,6,4,0.0006315727368928492,0.001488838461227715
168h_6h,2062,B1,CO,6,5,0.0006038249703124166,0.0013690573396161199
168h_6h,2062,B1,CO,6,6,0.0043672602623701096,0.015602663159370422
168h_6h,2062,B1,CO,12,1,0.00025782795273698866,0.00029640927095897496
168h_6h,2062,B1,CO,12,2,0.004331710282713175,0.006621974054723978
168h_6h,2062,B1,CO,12,3,0.006312720011919737,0.012087549082934856
168h_6h,2062,B1,CO,12,4,0.0026788499671965837,0.004987617954611778
168h_6h,2062,B1,CO,12,5,0.0016316792462021112,0.0026227650232613087
168h_6h,2062,B1,CO,12,6,0.5299448370933533,0.312982976436615
168h_6h,2062,B1,O3,0,1,0.0016488917171955109,0.0021871980279684067
168h_6h,2062,B1,O3,0,2,3.578443283913657e-05,6.562203634530306e-05
168h_6h,2062,B1,O3,0,3,0.023930782452225685,0.08320494741201401
168h_6h,2062,B1,O3,0,4,3.52500646840781e-05,7.771843957016245e-05
168h_6h,2062,B1,O3,0,5,0.00011710107355611399,0.00024231291899923235
168h_6h,2062,B1,O3,0,6,0.003055764827877283,0.005202474072575569
168h_6h,2062,B1,O3,1,1,0.2241431325674057,0.25008466839790344
168h_6h,2062,B1,O3,1,2,4.34648864029441e-05,8.00881753093563e-05
168h_6h,2062,B1,O3,1,3,0.0016991771990433335,0.0030283324886113405
168h_6h,2062,B1,O3,1,4,0.006513750180602074,0.00923213642090559
168h_6h,2062,B1,O3,1,5,0.2115255743265152,0.3212169110774994
168h_6h,2062,B1,O3,1,6,0.0006008152267895639,0.0016758926212787628
168h_6h,2062,B1,O3,2,1,0.015405558981001377,0.01584409922361374
168h_6h,2062,B1,O3,2,2,8.281812915811315e-05,0.00010841699986485764
168h_6h,2062,B1,O3,2,3,0.03539430350065231,0.10826659947633743
168h_6h,2062,B1,O3,2,4,0.0001176074001705274,0.00021354597993195057
168h_6h,2062,B1,O3,2,5,0.007440813351422548,0.02533864416182041
168h_6h,2062,B1,O3,2,6,0.0003876335686072707,0.0008907504379749298
168h_6h,2062,B1,O3,3,1,0.02194819785654545,0.02509317919611931
168h_6h,2062,B1,O3,3,2,1.2921018424094655e-05,3.50047012034338e-05
168h_6h,2062,B1,O3,3,3,0.0008790034335106611,0.005316853057593107
168h_6h,2062,B1,O3,3,4,0.0005683946656063199,0.0013071498833596706
168h_6h,2062,B1,O3,3,5,0.000678683805745095,0.0023290864191949368
168h_6h,2062,B1,O3,3,6,0.0004923010128550231,0.0014932347694411874
168h_6h,2062,B1,O3,6,1,0.09850221127271652,0.09995295852422714
168h_6h,2062,B1,O3,6,2,0.0003066921781282872,0.0003192755102645606
168h_6h,2062,B1,O3,6,3,0.11838117241859436,0.2654819190502167
168h_6h,2062,B1,O3,6,4,0.00031030544778332114,0.0008629363146610558
168h_6h,2062,B1,O3,6,5,0.004624059423804283,0.021514032036066055
168h_6h,2062,B1,O3,6,6,0.0002509689948055893,0.0007838079473003745
168h_6h,2062,B1,O3,12,1,0.361923485994339,0.34199950098991394
168h_6h,2062,B1,O3,12,2,0.00017400775686837733,0.00027753383619710803
168h_6h,2062,B1,O3,12,3,0.020641615614295006,0.10346728563308716
168h_6h,2062,B1,O3,12,4,0.001084342715330422,0.0022433537524193525
168h_6h,2062,B1,O3,12,5,0.006506305653601885,0.038371648639440536
168h_6h,2062,B1,O3,12,6,0.01202766690403223,0.009378012269735336
168h_6h,2062,B1,SO2,0,1,0.0001202067214762792,0.00016942953516263515
168h_6h,2062,B1,SO2,0,2,0.019664417952299118,0.03141266107559204
168h_6h,2062,B1,SO2,0,3,0.001968635944649577,0.0038323639892041683
168h_6h,2062,B1,SO2,0,4,0.002392988419160247,0.005148524884134531
168h_6h,2062,B1,SO2,0,5,0.0017545984592288733,0.0031506838276982307
168h_6h,2062,B1,SO2,0,6,0.00979028083384037,0.014946823939681053
168h_6h,2062,B1,SO2,1,1,0.04622165858745575,0.059878747910261154
168h_6h,2062,B1,SO2,1,2,0.06848554313182831,0.12394432723522186
168h_6h,2062,B1,SO2,1,3,0.007174821104854345,0.007865195162594318
168h_6h,2062,B1,SO2,1,4,0.27522942423820496,0.20970875024795532
168h_6h,2062,B1,SO2,1,5,0.3679017126560211,0.26296961307525635
168h_6h,2062,B1,SO2,1,6,0.0055467174388468266,0.017088910564780235
168h_6h,2062,B1,SO2,2,1,0.0006769415340386331,0.0007235506782308221
168h_6h,2062,B1,SO2,2,2,0.10260195285081863,0.12431322038173676
168h_6h,2062,B1,SO2,2,3,0.003436124650761485,0.004181543365120888
168h_6h,2062,B1,SO2,2,4,0.005247131455689669,0.006847349926829338
168h_6h,2062,B1,SO2,2,5,0.0319829136133194,0.04459986090660095
168h_6h,2062,B1,SO2,2,6,0.0016236220253631473,0.0037147297989577055
168h_6h,2062,B1,SO2,3,1,0.0008330586715601385,0.0008823724929243326
168h_6h,2062,B1,SO2,3,2,0.012064502574503422,0.03004111535847187
168h_6h,2062,B1,SO2,3,3,0.00019773628446273506,0.0004180292889941484
168h_6h,2062,B1,SO2,3,4,0.085049107670784,0.13177067041397095
