variant,arm,seed,status,best_epoch,best_valid_loss,training_seconds,test_inference_seconds,evaluation_split,parameter_count,trainable_parameter_count,layer,requested_capacity,capacity_status,input_channels,selected_alpha,prediction_file,mse_scaled,rmse_scaled,mae_scaled,rmse_ugm3,mae_ugm3,smape_percent,selected_channel_indices,hyperparameters,learning_rate_retry,note,infeasible_reason,device_name,batch_size,history,horizon,result_dir,smoke,city,station_id,independent_recomputed
patchtst_ci_all_default,patchtst_ci_all,2047,infeasible_oom,0,,,,test,18984,18984,C,default,default,18,,,,,,,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 18, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 168, ""stride"": 2}",,,"CUDA out of memory. Tried to allocate 994.00 MiB. GPU 0 has a total capacity of 7.98 GiB of which 792.00 MiB is free. Of the allocated memory 6.70 GiB is allocated by PyTorch, and 82.20 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)",AMD Radeon RX 7600,512.0,168,1,experiments/results/baselines/beijing/168h_1h,False,beijing,,False
patchtst_ci_all_default,patchtst_ci_all,2048,infeasible_oom,0,,,,test,18984,18984,C,default,default,18,,,,,,,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 18, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 168, ""stride"": 2}",,,"CUDA out of memory. Tried to allocate 994.00 MiB. GPU 0 has a total capacity of 7.98 GiB of which 812.00 MiB is free. Of the allocated memory 6.70 GiB is allocated by PyTorch, and 62.20 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)",AMD Radeon RX 7600,512.0,168,1,experiments/results/baselines/beijing/168h_1h,False,beijing,,False
patchtst_ci_all_default,patchtst_ci_all,2049,infeasible_oom,0,,,,test,18984,18984,C,default,default,18,,,,,,,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 18, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 168, ""stride"": 2}",,,"CUDA out of memory. Tried to allocate 994.00 MiB. GPU 0 has a total capacity of 7.98 GiB of which 812.00 MiB is free. Of the allocated memory 6.70 GiB is allocated by PyTorch, and 62.20 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)",AMD Radeon RX 7600,512.0,168,1,experiments/results/baselines/beijing/168h_1h,False,beijing,,False
patchtst_ci_top5_default,patchtst_ci_top5,2047,completed,24,0.1028264090418815,152.69654216099298,0.2455993119947379,test,18960,18957,C,default,default,6,,predictions/patchtst_ci_top5_default_seed2047.npz,0.09506715834140778,0.30832962611693315,0.17677392065525055,22.91867446899414,13.139911651611328,25.478553771972656,"[9, 14, 11, 16, 15, 4]","{""c_in"": 6, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 168, ""stride"": 2}",,,,,,168,1,experiments/results/baselines/beijing/168h_1h,False,beijing,,True
patchtst_ci_top5_default,patchtst_ci_top5,2048,completed,3,0.8187761902809143,45.44298230300774,0.2427918460016371,test,18960,18957,C,default,default,6,,predictions/patchtst_ci_top5_default_seed2048.npz,30.973106384277344,5.565348720815017,0.820702850818634,413.6819763183594,61.00426483154297,60.4517936706543,"[9, 14, 11, 16, 15, 4]","{""c_in"": 6, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 168, ""stride"": 2}",,,,,,168,1,experiments/results/baselines/beijing/168h_1h,False,beijing,,True
patchtst_ci_top5_default,patchtst_ci_top5,2049,completed,18,0.5252550840377808,120.29615158100204,0.241034437000053,test,18960,18957,C,default,default,6,,predictions/patchtst_ci_top5_default_seed2049.npz,0.744340717792511,0.8627518286231047,0.4334041476249695,64.12983703613281,32.21567916870117,44.045318603515625,"[9, 14, 11, 16, 15, 4]","{""c_in"": 6, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 168, ""stride"": 2}",,,,,,168,1,experiments/results/baselines/beijing/168h_1h,False,beijing,,True
multi_gru_default,multi_gru,2047,completed,27,0.0928037762641906,20.0816397699964,0.0568626519961981,test,36101,36101,C,default,default,18,,predictions/multi_gru_default_seed2047.npz,0.07300209254026413,0.2701889941138686,0.14023028314113617,20.083614349365234,10.423559188842773,17.74401092529297,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""hidden_size"": 100}",,,,,,168,1,experiments/results/baselines/beijing/168h_1h,False,beijing,,True
multi_gru_default,multi_gru,2048,completed,23,0.0920602157711982,19.664991042998736,0.054441008993308,test,36101,36101,C,default,default,18,,predictions/multi_gru_default_seed2048.npz,0.07082214951515198,0.2661243121459443,0.13105608522891998,19.781476974487305,9.74162483215332,16.56517219543457,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""hidden_size"": 100}",,,,,,168,1,experiments/results/baselines/beijing/168h_1h,False,beijing,,True
multi_gru_default,multi_gru,2049,completed,22,0.0911746993660926,19.277636814003927,0.0574718840071,test,36101,36101,C,default,default,18,,predictions/multi_gru_default_seed2049.npz,0.07204002887010574,0.26840273633125605,0.1376124769449234,19.950838088989258,10.228973388671875,18.282867431640625,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""hidden_size"": 100}",,,,,,168,1,experiments/results/baselines/beijing/168h_1h,False,beijing,,True
center_gru_default,center_gru,2047,completed,22,1.2095681428909302,19.02830116899986,0.0585611090000384,test,33324,33324,B,default,default,1,,predictions/center_gru_default_seed2047.npz,0.678965151309967,0.823993417030723,0.5747660994529724,61.28964614868164,42.751808166503906,55.89792251586914,[9],"{""hidden_size"": 100}",,,,,,168,24,experiments/results/baselines/beijing/168h_24h,False,beijing,,True
center_gru_default,center_gru,2048,nonfinite,0,,,,test,33324,33324,B,default,default,1,,,,,,,,,[9],"{""hidden_size"": 100}",,,non-finite training loss at protocol lr and at lr/10: center_gru_default seed=2048 has non-finite training loss,AMD Radeon RX 7600,512.0,168,24,experiments/results/baselines/beijing/168h_24h,False,beijing,,False
center_gru_default,center_gru,2049,nonfinite,0,,,,test,33324,33324,B,default,default,1,,,,,,,,,[9],"{""hidden_size"": 100}",,,non-finite training loss at protocol lr and at lr/10: center_gru_default seed=2049 has non-finite training loss,AMD Radeon RX 7600,512.0,168,24,experiments/results/baselines/beijing/168h_24h,False,beijing,,False
center_lstm_default,center_lstm,2047,nonfinite,0,,,,test,43624,43624,B,default,default,1,,,,,,,,,[9],"{""hidden_size"": 100}",,,non-finite training loss at protocol lr and at lr/10: center_lstm_default seed=2047 has non-finite training loss,AMD Radeon RX 7600,512.0,168,24,experiments/results/baselines/beijing/168h_24h,False,beijing,,False
center_lstm_default,center_lstm,2048,nonfinite,0,,,,test,43624,43624,B,default,default,1,,,,,,,,,[9],"{""hidden_size"": 100}",,,non-finite training loss at protocol lr and at lr/10: center_lstm_default seed=2048 has non-finite training loss,AMD Radeon RX 7600,512.0,168,24,experiments/results/baselines/beijing/168h_24h,False,beijing,,False
center_lstm_default,center_lstm,2049,nonfinite,0,,,,test,43624,43624,B,default,default,1,,,,,,,,,[9],"{""hidden_size"": 100}",,,non-finite training loss at protocol lr and at lr/10: center_lstm_default seed=2049 has non-finite training loss,AMD Radeon RX 7600,512.0,168,24,experiments/results/baselines/beijing/168h_24h,False,beijing,,False
center_tcn_default,center_tcn,2047,nonfinite,0,,,,test,67274,67274,B,default,default,1,,,,,,,,,[9],"{""ks"": 7, ""layers"": [25, 25, 25, 25, 25, 25, 25, 25]}",,,non-finite training loss at protocol lr and at lr/10: center_tcn_default seed=2047 has non-finite training loss,AMD Radeon RX 7600,512.0,168,24,experiments/results/baselines/beijing/168h_24h,False,beijing,,False
center_tcn_default,center_tcn,2048,nonfinite,0,,,,test,67274,67274,B,default,default,1,,,,,,,,,[9],"{""ks"": 7, ""layers"": [25, 25, 25, 25, 25, 25, 25, 25]}",,,non-finite training loss at protocol lr and at lr/10: center_tcn_default seed=2048 has non-finite training loss,AMD Radeon RX 7600,512.0,168,24,experiments/results/baselines/beijing/168h_24h,False,beijing,,False
center_tcn_default,center_tcn,2049,completed,16,1.5630260705947876,272.3153721580002,1.0860723769997094,test,67274,67274,B,default,default,1,,predictions/center_tcn_default_seed2049.npz,0.9554727673530579,0.9774828731763323,0.7554699182510376,72.70638275146484,56.192787170410156,69.61680603027344,[9],"{""ks"": 7, ""layers"": [25, 25, 25, 25, 25, 25, 25, 25]}",,,,,,168,24,experiments/results/baselines/beijing/168h_24h,False,beijing,,True
plain_mix_patchtst_all_default,plain_mix_patchtst_all,2047,completed,3,1.372762680053711,9.569003744999918,0.0881893490000038,test,50526,50523,C,default,default,18,,predictions/plain_mix_patchtst_all_default_seed2047.npz,0.8542025685310364,0.9242307983025865,0.6663917303085327,68.74542999267578,49.567039489746094,71.23380279541016,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 24, ""seq_len"": 168, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}",,,,,,168,24,experiments/results/baselines/beijing/168h_24h,False,beijing,,True
plain_mix_patchtst_all_default,plain_mix_patchtst_all,2048,completed,11,1.476961374282837,17.667581478000102,0.0779275749996486,test,50526,50523,C,default,default,18,,predictions/plain_mix_patchtst_all_default_seed2048.npz,1.059587001800537,1.0293624249022,0.77557772397995,76.56525421142578,57.68842315673828,74.69734191894531,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 24, ""seq_len"": 168, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}",,,,,,168,24,experiments/results/baselines/beijing/168h_24h,False,beijing,,True
plain_mix_patchtst_all_default,plain_mix_patchtst_all,2049,completed,13,1.2757811546325684,19.5645119310002,0.0774455519999719,test,50526,50523,C,default,default,18,,predictions/plain_mix_patchtst_all_default_seed2049.npz,0.717842698097229,0.8472559814467107,0.6037421226501465,63.01994705200195,44.90707778930664,59.72787857055664,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 24, ""seq_len"": 168, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}",,,,,,168,24,experiments/results/baselines/beijing/168h_24h,False,beijing,,True
plain_mix_patchtst_top5_default,plain_mix_patchtst_top5,2047,completed,3,1.914029836654663,10.450456185999885,0.0727643730001545,test,50142,50139,C,default,default,6,,predictions/plain_mix_patchtst_top5_default_seed2047.npz,2.189967155456543,1.4798537615104213,1.0322363376617432,110.07334899902344,76.77901458740234,80.9967041015625,"[9, 14, 11, 16, 15, 4]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 24, ""seq_len"": 168, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}",,,,,,168,24,experiments/results/baselines/beijing/168h_24h,False,beijing,,True
plain_mix_patchtst_top5_default,plain_mix_patchtst_top5,2048,completed,6,1.344977617263794,13.802802730000169,0.0619664189998729,test,50142,50139,C,default,default,6,,predictions/plain_mix_patchtst_top5_default_seed2048.npz,0.6959677338600159,0.8342468063229346,0.5846258997917175,62.052303314208984,43.48519515991211,58.9768180847168,"[9, 14, 11, 16, 15, 4]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 24, ""seq_len"": 168, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}",,,,,,168,24,experiments/results/baselines/beijing/168h_24h,False,beijing,,True
plain_mix_patchtst_top5_default,plain_mix_patchtst_top5,2049,completed,8,1.4208048582077026,16.92482168699962,0.0625156159999278,test,50142,50139,C,default,default,6,,predictions/plain_mix_patchtst_top5_default_seed2049.npz,0.9215576648712158,0.9599779502005323,0.7141976952552795,71.40434265136719,53.12290954589844,68.50121307373047,"[9, 14, 11, 16, 15, 4]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 24, ""seq_len"": 168, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}",,,,,,168,24,experiments/results/baselines/beijing/168h_24h,False,beijing,,True
patchtst_ci_top5_default,patchtst_ci_top5,2047,completed,28,1.1430119276046753,161.78564573699987,0.3228949250001278,test,49895,49892,C,default,default,6,,predictions/patchtst_ci_top5_default_seed2047.npz,0.8248251676559448,0.9081988590919639,0.64142906665802,67.5529556274414,47.710289001464844,63.4046630859375,"[9, 14, 11, 16, 15, 4]","{""c_in"": 6, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 24, ""seq_len"": 168, ""stride"": 2}",,,,,,168,24,experiments/results/baselines/beijing/168h_24h,False,beijing,,True
patchtst_ci_top5_default,patchtst_ci_top5,2048,nonfinite,0,,,,test,49895,49895,C,default,default,6,,,,,,,,,"[9, 14, 11, 16, 15, 4]","{""c_in"": 6, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 24, ""seq_len"": 168, ""stride"": 2}",,,non-finite training loss at protocol lr and at lr/10: patchtst_ci_top5_default seed=2048 has non-finite training loss,AMD Radeon RX 7600,512.0,168,24,experiments/results/baselines/beijing/168h_24h,False,beijing,,False
patchtst_ci_top5_default,patchtst_ci_top5,2049,nonfinite,0,,,,test,49895,49895,C,default,default,6,,,,,,,,,"[9, 14, 11, 16, 15, 4]","{""c_in"": 6, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 24, ""seq_len"": 168, ""stride"": 2}",,,non-finite training loss at protocol lr and at lr/10: patchtst_ci_top5_default seed=2049 has non-finite training loss,AMD Radeon RX 7600,512.0,168,24,experiments/results/baselines/beijing/168h_24h,False,beijing,,False
multi_gru_default,multi_gru,2047,nonfinite,0,,,,test,38424,38424,C,default,default,18,,,,,,,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""hidden_size"": 100}",,,non-finite training loss at protocol lr and at lr/10: multi_gru_default seed=2047 has non-finite training loss,AMD Radeon RX 7600,512.0,168,24,experiments/results/baselines/beijing/168h_24h,False,beijing,,False
multi_gru_default,multi_gru,2048,nonfinite,0,,,,test,38424,38424,C,default,default,18,,,,,,,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""hidden_size"": 100}",,,non-finite training loss at protocol lr and at lr/10: multi_gru_default seed=2048 has non-finite training loss,AMD Radeon RX 7600,512.0,168,24,experiments/results/baselines/beijing/168h_24h,False,beijing,,False
multi_gru_default,multi_gru,2049,completed,30,1.3001787662506104,21.71925810599987,0.054417948000264,test,38424,38424,C,default,default,18,,predictions/multi_gru_default_seed2049.npz,0.6789397597312927,0.823978009252245,0.5779640674591064,61.28849792480469,42.989681243896484,56.82734298706055,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""hidden_size"": 100}",True,nonfinite loss at protocol lr; retried once with lr/10,,,,168,24,experiments/results/baselines/beijing/168h_24h,False,beijing,,True
center_gru_default,center_gru,2047,completed,30,0.2559309601783752,20.11968106499989,0.0553919010126264,test,31203,31203,B,default,default,1,,predictions/center_gru_default_seed2047.npz,0.1786138266324997,0.42262729044927955,0.22180132567882538,31.414154052734375,16.48663330078125,24.914159774780273,[9],"{""hidden_size"": 100}",,,,,,168,3,experiments/results/baselines/beijing/168h_3h,False,beijing,,True
center_gru_default,center_gru,2048,nonfinite,0,,,,test,31203,31203,B,default,default,1,,,,,,,,,[9],"{""hidden_size"": 100}",,,non-finite training loss at protocol lr and at lr/10: center_gru_default seed=2048 has non-finite training loss,AMD Radeon RX 7600,512.0,168,3,experiments/results/baselines/beijing/168h_3h,False,beijing,,False
center_gru_default,center_gru,2049,nonfinite,0,,,,test,31203,31203,B,default,default,1,,,,,,,,,[9],"{""hidden_size"": 100}",,,non-finite training loss at protocol lr and at lr/10: center_gru_default seed=2049 has non-finite training loss,AMD Radeon RX 7600,512.0,168,3,experiments/results/baselines/beijing/168h_3h,False,beijing,,False
center_lstm_default,center_lstm,2047,completed,24,0.2679181396961212,14.340576684000553,0.0441524909983854,test,41503,41503,B,default,default,1,,predictions/center_lstm_default_seed2047.npz,0.18893852829933167,0.43467059746356396,0.235860675573349,32.30934143066406,17.531673431396484,25.723834991455078,[9],"{""hidden_size"": 100}",,,,,,168,3,experiments/results/baselines/beijing/168h_3h,False,beijing,,True
center_lstm_default,center_lstm,2048,nonfinite,0,,,,test,41503,41503,B,default,default,1,,,,,,,,,[9],"{""hidden_size"": 100}",,,non-finite training loss at protocol lr and at lr/10: center_lstm_default seed=2048 has non-finite training loss,AMD Radeon RX 7600,512.0,168,3,experiments/results/baselines/beijing/168h_3h,False,beijing,,False
center_lstm_default,center_lstm,2049,completed,30,0.2605681419372558,13.699660332000349,0.0404220780037576,test,41503,41503,B,default,default,1,,predictions/center_lstm_default_seed2049.npz,0.18151037395000458,0.42604034310145394,0.22732914984226227,31.667850494384766,16.897520065307617,24.711332321166992,[9],"{""hidden_size"": 100}",,,,,,168,3,experiments/results/baselines/beijing/168h_3h,False,beijing,,True
center_tcn_default,center_tcn,2047,completed,30,2.0030980110168457,367.11092655800167,0.8175218800024595,test,66728,66728,B,default,default,1,,predictions/center_tcn_default_seed2047.npz,0.9282638430595398,0.9634645001553196,0.7315542697906494,71.61492919921875,54.376895904541016,69.60089111328125,[9],"{""ks"": 7, ""layers"": [25, 25, 25, 25, 25, 25, 25, 25]}",True,nonfinite loss at protocol lr; retried once with lr/10,,,,168,3,experiments/results/baselines/beijing/168h_3h,False,beijing,,True
center_tcn_default,center_tcn,2048,completed,26,0.701069176197052,364.1880777370097,0.5865232630021637,test,66728,66728,B,default,default,1,,predictions/center_tcn_default_seed2048.npz,0.45271235704421997,0.6728390275870002,0.4547746777534485,50.012550354003906,33.803688049316406,54.154579162597656,[9],"{""ks"": 7, ""layers"": [25, 25, 25, 25, 25, 25, 25, 25]}",,,,,,168,3,experiments/results/baselines/beijing/168h_3h,False,beijing,,True
center_tcn_default,center_tcn,2049,completed,30,0.7498369812965393,367.4732374669984,0.5892161559895612,test,66728,66728,B,default,default,1,,predictions/center_tcn_default_seed2049.npz,0.4976184666156769,0.7054207727418274,0.5061237215995789,52.43437576293945,37.62049865722656,64.31319427490234,[9],"{""ks"": 7, ""layers"": [25, 25, 25, 25, 25, 25, 25, 25]}",,,,,,168,3,experiments/results/baselines/beijing/168h_3h,False,beijing,,True
plain_mix_patchtst_all_default,plain_mix_patchtst_all,2047,completed,6,2.1334025859832764,11.542357211001216,0.0403079719981178,test,22281,22278,C,default,default,18,,predictions/plain_mix_patchtst_all_default_seed2047.npz,0.9982843399047852,0.9991418017002317,0.7555681467056274,74.26685333251953,56.161861419677734,71.37998962402344,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 3, ""seq_len"": 168, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}",,,,,,168,3,experiments/results/baselines/beijing/168h_3h,False,beijing,,True
plain_mix_patchtst_all_default,plain_mix_patchtst_all,2048,nonfinite,0,,,,test,22281,22281,C,default,default,18,,,,,,,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 3, ""seq_len"": 168, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}",,,non-finite training loss at protocol lr and at lr/10: plain_mix_patchtst_all_default seed=2048 has non-finite training loss,AMD Radeon RX 7600,512.0,168,3,experiments/results/baselines/beijing/168h_3h,False,beijing,,False
plain_mix_patchtst_all_default,plain_mix_patchtst_all,2049,nonfinite,0,,,,test,22281,22281,C,default,default,18,,,,,,,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 3, ""seq_len"": 168, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}",,,non-finite training loss at protocol lr and at lr/10: plain_mix_patchtst_all_default seed=2049 has non-finite training loss,AMD Radeon RX 7600,512.0,168,3,experiments/results/baselines/beijing/168h_3h,False,beijing,,False
plain_mix_patchtst_top5_default,plain_mix_patchtst_top5,2047,nonfinite,0,,,,test,21897,21897,C,default,default,6,,,,,,,,,"[9, 14, 11, 16, 15, 4]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 3, ""seq_len"": 168, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}",,,non-finite training loss at protocol lr and at lr/10: plain_mix_patchtst_top5_default seed=2047 has non-finite training loss,AMD Radeon RX 7600,512.0,168,3,experiments/results/baselines/beijing/168h_3h,False,beijing,,False
plain_mix_patchtst_top5_default,plain_mix_patchtst_top5,2048,nonfinite,0,,,,test,21897,21897,C,default,default,6,,,,,,,,,"[9, 14, 11, 16, 15, 4]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 3, ""seq_len"": 168, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}",,,non-finite training loss at protocol lr and at lr/10: plain_mix_patchtst_top5_default seed=2048 has non-finite training loss,AMD Radeon RX 7600,512.0,168,3,experiments/results/baselines/beijing/168h_3h,False,beijing,,False
plain_mix_patchtst_top5_default,plain_mix_patchtst_top5,2049,nonfinite,0,,,,test,21897,21897,C,default,default,6,,,,,,,,,"[9, 14, 11, 16, 15, 4]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 3, ""seq_len"": 168, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}",,,non-finite training loss at protocol lr and at lr/10: plain_mix_patchtst_top5_default seed=2049 has non-finite training loss,AMD Radeon RX 7600,512.0,168,3,experiments/results/baselines/beijing/168h_3h,False,beijing,,False
patchtst_ci_all_default,patchtst_ci_all,2047,infeasible_oom,0,,,,test,21674,21674,C,default,default,18,,,,,,,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 18, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 3, ""seq_len"": 168, ""stride"": 2}",,,"CUDA out of memory. Tried to allocate 994.00 MiB. GPU 0 has a total capacity of 7.98 GiB of which 74.00 MiB is free. Of the allocated memory 6.73 GiB is allocated by PyTorch, and 90.19 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)",AMD Radeon RX 7600,512.0,168,3,experiments/results/baselines/beijing/168h_3h,False,beijing,,False
