variant,arm,seed,status,best_epoch,best_valid_loss,training_seconds,test_inference_seconds,evaluation_split,parameter_count,trainable_parameter_count,layer,requested_capacity,capacity_status,input_channels,selected_alpha,prediction_file,mse_scaled,rmse_scaled,mae_scaled,rmse_ugm3,mae_ugm3,smape_percent,selected_channel_indices,hyperparameters,learning_rate_retry,note,infeasible_reason,device_name,batch_size,history,horizon,result_dir,smoke,city,station_id,independent_recomputed
trad_climatology,trad_climatology,deterministic,completed,0,,0.0115438089997041,0.0021063210006104,test,0,0,A,not_applicable,not_applicable,1,,predictions/trad_climatology.npz,0.9871220588684082,0.9935401646981405,0.7532533407211304,73.95858001708984,56.0717658996582,71.77613067626953,,,,,,,,48,24,experiments/results/baselines/beijing/48h_24h,False,beijing,,True
trad_ar,trad_ar,deterministic,completed,0,,0.0104599650076124,0.0022286489984253,test,0,0,A,not_applicable,not_applicable,1,,predictions/trad_ar.npz,0.6608853936195374,0.8129485799357407,0.5569765567779541,60.51544952392578,41.461029052734375,55.044246673583984,,,,,,,,48,24,experiments/results/baselines/beijing/48h_24h,False,beijing,,True
trad_ridge,trad_ridge,deterministic,completed,0,,0.0172899299941491,0.0024305259867105,test,0,0,A,not_applicable,not_applicable,1,10.0,predictions/trad_ridge.npz,0.6490575671195984,0.8056410907591534,0.5495080947875977,59.97148132324219,40.90508270263672,54.76167297363281,,,,,,,,48,24,experiments/results/baselines/beijing/48h_24h,False,beijing,,True
trad_spatial_linear,trad_spatial_linear,deterministic,completed,0,,0.2670404660020722,0.0058325490099377,test,0,0,A,not_applicable,not_applicable,18,100.0,predictions/trad_spatial_linear.npz,1.0862171649932861,1.042217426928415,0.6839683055877686,77.58209228515625,50.91422653198242,67.45543670654297,,,,,,,,48,24,experiments/results/baselines/beijing/48h_24h,False,beijing,,True
trad_persistence,trad_persistence,deterministic,completed,0,,3.540000761859119e-06,0.0019631960021797,test,0,0,A,not_applicable,not_applicable,1,,predictions/trad_persistence.npz,0.1897590160369873,0.4356133790840076,0.2196599841117859,32.44225311279297,16.35915184020996,23.012712478637695,,,,,,,,48,3,experiments/results/baselines/beijing/48h_3h,False,beijing,,True
trad_daily_naive,trad_daily_naive,deterministic,completed,0,,1.8199934856966136e-06,0.0018192580027971,test,0,0,A,not_applicable,not_applicable,1,,predictions/trad_daily_naive.npz,1.4885283708572388,1.2200526098727213,0.8719761967658997,90.86326599121094,64.9403305053711,77.04368591308594,,,,,,,,48,3,experiments/results/baselines/beijing/48h_3h,False,beijing,,True
trad_climatology,trad_climatology,deterministic,completed,0,,0.0130752330005634,0.0018791069887811,test,0,0,A,not_applicable,not_applicable,1,,predictions/trad_climatology.npz,0.9834282994270325,0.9916795346416263,0.7506833672523499,73.85521697998047,55.90705490112305,71.4032974243164,,,,,,,,48,3,experiments/results/baselines/beijing/48h_3h,False,beijing,,True
trad_ar,trad_ar,deterministic,completed,0,,0.0091654290008591,0.0021126350038684,test,0,0,A,not_applicable,not_applicable,1,,predictions/trad_ar.npz,0.1867002248764038,0.432088214229923,0.2224455624818802,32.179718017578125,16.566608428955078,25.576187133789062,,,,,,,,48,3,experiments/results/baselines/beijing/48h_3h,False,beijing,,True
trad_ridge,trad_ridge,deterministic,completed,0,,0.0155832029995508,0.0022811620001448,test,0,0,A,not_applicable,not_applicable,1,10.0,predictions/trad_ridge.npz,0.1849251389503479,0.43002923034411034,0.2234353870153427,32.0263786315918,16.64032554626465,26.013458251953125,,,,,,,,48,3,experiments/results/baselines/beijing/48h_3h,False,beijing,,True
trad_spatial_linear,trad_spatial_linear,deterministic,completed,0,,0.2481405099970288,0.0040262919937958,test,0,0,A,not_applicable,not_applicable,18,100.0,predictions/trad_spatial_linear.npz,0.18099938333034515,0.4254402229812611,0.2503300607204437,31.684614181518555,18.64330291748047,32.03813934326172,,,,,,,,48,3,experiments/results/baselines/beijing/48h_3h,False,beijing,,True
trad_persistence,trad_persistence,deterministic,completed,0,,3.310007741674781e-06,0.0019931930000893,test,0,0,A,not_applicable,not_applicable,1,,predictions/trad_persistence.npz,0.3231572210788727,0.5684691909671734,0.3093312680721283,42.33667755126953,23.03740882873535,31.473567962646484,,,,,,,,48,6,experiments/results/baselines/beijing/48h_6h,False,beijing,,True
trad_daily_naive,trad_daily_naive,deterministic,completed,0,,1.7400016076862812e-06,0.0018176939920522,test,0,0,A,not_applicable,not_applicable,1,,predictions/trad_daily_naive.npz,1.4932105541229248,1.221969948125945,0.8730511665344238,91.00606536865234,65.02037811279297,77.10165405273438,,,,,,,,48,6,experiments/results/baselines/beijing/48h_6h,False,beijing,,True
trad_climatology,trad_climatology,deterministic,completed,0,,0.0130763660126831,0.0020423819951247,test,0,0,A,not_applicable,not_applicable,1,,predictions/trad_climatology.npz,0.9840158224105835,0.9919757166435998,0.7510940432548523,73.87727355957031,55.937644958496094,71.46060180664062,,,,,,,,48,6,experiments/results/baselines/beijing/48h_6h,False,beijing,,True
trad_ar,trad_ar,deterministic,completed,0,,0.0095587659889133,0.0021659810008713,test,0,0,A,not_applicable,not_applicable,1,,predictions/trad_ar.npz,0.30256348848342896,0.5500577137750446,0.3157739043235779,40.96548080444336,23.517223358154297,34.865867614746094,,,,,,,,48,6,experiments/results/baselines/beijing/48h_6h,False,beijing,,True
trad_ridge,trad_ridge,deterministic,completed,0,,0.0162516880081966,0.0022799400030635,test,0,0,A,not_applicable,not_applicable,1,10.0,predictions/trad_ridge.npz,0.30030474066734314,0.5480006757909548,0.3148321509361267,40.81229019165039,23.447086334228516,34.92938995361328,,,,,,,,48,6,experiments/results/baselines/beijing/48h_6h,False,beijing,,True
trad_spatial_linear,trad_spatial_linear,deterministic,completed,0,,0.2537531029956881,0.0042378130019642,test,0,0,A,not_applicable,not_applicable,18,100.0,predictions/trad_spatial_linear.npz,0.32217326760292053,0.567603089846171,0.3572624921798706,42.27217483520508,26.60708236694336,42.400848388671875,,,,,,,,48,6,experiments/results/baselines/beijing/48h_6h,False,beijing,,True
trad_persistence,trad_persistence,deterministic,completed,0,,3.130000550299883e-06,0.0036125839978922,test,0,0,A,not_applicable,not_applicable,1,,predictions/trad_persistence.npz,0.553827166557312,0.7441956507245336,0.4396231174468994,55.388458251953125,32.71995162963867,42.83939743041992,,,,,,,,72,12,experiments/results/baselines/beijing/72h_12h,False,beijing,,True
trad_daily_naive,trad_daily_naive,deterministic,completed,0,,2.1099986042827368e-06,0.001874117006082,test,0,0,A,not_applicable,not_applicable,1,,predictions/trad_daily_naive.npz,1.489940881729126,1.220631345545872,0.8724715113639832,90.8482666015625,64.93567657470703,77.1077651977539,,,,,,,,72,12,experiments/results/baselines/beijing/72h_12h,False,beijing,,True
trad_climatology,trad_climatology,deterministic,completed,0,,0.0171179289900464,0.0021263349917717,test,0,0,A,not_applicable,not_applicable,1,,predictions/trad_climatology.npz,0.9876380562782288,0.993799806942137,0.7532548308372498,73.96581268310547,56.06270217895508,71.5619888305664,,,,,,,,72,12,experiments/results/baselines/beijing/72h_12h,False,beijing,,True
trad_ar,trad_ar,deterministic,completed,0,,0.0105007959937211,0.0021667539986083,test,0,0,A,not_applicable,not_applicable,1,,predictions/trad_ar.npz,0.4725355803966522,0.6874122346864742,0.43676987290382385,51.16222381591797,32.507591247558594,45.39082336425781,,,,,,,,72,12,experiments/results/baselines/beijing/72h_12h,False,beijing,,True
trad_ridge,trad_ridge,deterministic,completed,0,,0.0255873980058822,0.0025494820001767,test,0,0,A,not_applicable,not_applicable,1,10.0,predictions/trad_ridge.npz,0.4623033404350281,0.679928923075808,0.42766353487968445,50.605262756347656,31.8298282623291,44.52983474731445,,,,,,,,72,12,experiments/results/baselines/beijing/72h_12h,False,beijing,,True
trad_spatial_linear,trad_spatial_linear,deterministic,completed,0,,0.5461892269959208,0.0334373229998163,test,0,0,A,not_applicable,not_applicable,18,100.0,predictions/trad_spatial_linear.npz,0.670149564743042,0.8186266332969152,0.5483063459396362,60.92815399169922,40.80895233154297,60.28806686401367,,,,,,,,72,12,experiments/results/baselines/beijing/72h_12h,False,beijing,,True
trad_persistence,trad_persistence,deterministic,completed,0,,3.4589902497828007e-06,0.0022997920023044,test,0,0,A,not_applicable,not_applicable,1,,predictions/trad_persistence.npz,0.08772938698530197,0.2961914701427136,0.13650159537792206,22.048330307006836,10.161105155944824,15.203777313232422,,,,,,,,72,1,experiments/results/baselines/beijing/72h_1h,False,beijing,,True
trad_daily_naive,trad_daily_naive,deterministic,completed,0,,3.389999619685113e-06,0.0019459759932942,test,0,0,A,not_applicable,not_applicable,1,,predictions/trad_daily_naive.npz,1.4791384935379028,1.2161983775428673,0.8699156045913696,90.53314208984375,64.75604248046875,76.96451568603516,,,,,,,,72,1,experiments/results/baselines/beijing/72h_1h,False,beijing,,True
trad_climatology,trad_climatology,deterministic,completed,0,,0.0216380819911137,0.0022150529985083,test,0,0,A,not_applicable,not_applicable,1,,predictions/trad_climatology.npz,0.9863595366477966,0.9931563505550355,0.7522835731506348,73.93001556396484,55.99958038330078,71.42414093017578,,,,,,,,72,1,experiments/results/baselines/beijing/72h_1h,False,beijing,,True
trad_ar,trad_ar,deterministic,completed,0,,0.0547457229986321,0.0022491119889309,test,0,0,A,not_applicable,not_applicable,1,,predictions/trad_ar.npz,0.08827903121709824,0.29711787428072756,0.13555851578712463,22.117290496826172,10.090902328491211,16.691402435302734,,,,,,,,72,1,experiments/results/baselines/beijing/72h_1h,False,beijing,,True
trad_ridge,trad_ridge,deterministic,completed,0,,0.0237712960079079,0.0025893980055116,test,0,0,A,not_applicable,not_applicable,1,1.0,predictions/trad_ridge.npz,0.08907799422740936,0.2984593677997214,0.13815467059612274,22.217151641845703,10.284158706665039,17.247148513793945,,,,,,,,72,1,experiments/results/baselines/beijing/72h_1h,False,beijing,,True
trad_spatial_linear,trad_spatial_linear,deterministic,completed,0,,0.5176789479883155,0.0267465189972426,test,0,0,A,not_applicable,not_applicable,18,10.0,predictions/trad_spatial_linear.npz,0.09514813870191574,0.30846091924572183,0.18196174502372742,22.961660385131836,13.545133590698242,28.34070587158203,,,,,,,,72,1,experiments/results/baselines/beijing/72h_1h,False,beijing,,True
trad_persistence,trad_persistence,deterministic,completed,0,,4.279005224816501e-06,0.002899109997088,test,0,0,A,not_applicable,not_applicable,1,,predictions/trad_persistence.npz,0.8978809118270874,0.9475657823217802,0.6075857877731323,70.5091781616211,45.210975646972656,56.512474060058594,,,,,,,,72,24,experiments/results/baselines/beijing/72h_24h,False,beijing,,True
trad_daily_naive,trad_daily_naive,deterministic,completed,0,,3.1800009310245514e-06,0.0023052320029819,test,0,0,A,not_applicable,not_applicable,1,,predictions/trad_daily_naive.npz,1.5149948596954346,1.230851274401353,0.8797097206115723,91.58869934082031,65.45994567871094,77.4831771850586,,,,,,,,72,24,experiments/results/baselines/beijing/72h_24h,False,beijing,,True
trad_climatology,trad_climatology,deterministic,completed,0,,0.0163949859997956,0.0024096889974316,test,0,0,A,not_applicable,not_applicable,1,,predictions/trad_climatology.npz,0.9886146783828735,0.9942910430969765,0.7540781497955322,73.98603820800781,56.11159896850586,71.73368072509766,,,,,,,,72,24,experiments/results/baselines/beijing/72h_24h,False,beijing,,True
trad_ar,trad_ar,deterministic,completed,0,,0.0108052330033387,0.0022117539920145,test,0,0,A,not_applicable,not_applicable,1,,predictions/trad_ar.npz,0.6624610424041748,0.8139170979922801,0.5582587718963623,60.56426239013672,41.54051208496094,55.09796905517578,,,,,,,,72,24,experiments/results/baselines/beijing/72h_24h,False,beijing,,True
trad_ridge,trad_ridge,deterministic,completed,0,,0.0251259630022104,0.0026500940002733,test,0,0,A,not_applicable,not_applicable,1,10.0,predictions/trad_ridge.npz,0.6519591808319092,0.8074398930148975,0.5485053062438965,60.08229064941406,40.814754486083984,54.44484329223633,,,,,,,,72,24,experiments/results/baselines/beijing/72h_24h,False,beijing,,True
trad_spatial_linear,trad_spatial_linear,deterministic,completed,0,,0.5618999270081986,0.0245059959997888,test,0,0,A,not_applicable,not_applicable,18,100.0,predictions/trad_spatial_linear.npz,1.1252793073654175,1.0607918303632515,0.734814465045929,78.9344253540039,54.678165435791016,73.29820251464844,,,,,,,,72,24,experiments/results/baselines/beijing/72h_24h,False,beijing,,True
trad_persistence,trad_persistence,deterministic,completed,0,,3.619992639869452e-06,0.0037122329958947,test,0,0,A,not_applicable,not_applicable,1,,predictions/trad_persistence.npz,0.19047915935516357,0.4364391817368871,0.22023119032382965,32.486114501953125,16.39278793334961,23.03390121459961,,,,,,,,72,3,experiments/results/baselines/beijing/72h_3h,False,beijing,,True
trad_daily_naive,trad_daily_naive,deterministic,completed,0,,2.0590086933225398e-06,0.0018973810074385,test,0,0,A,not_applicable,not_applicable,1,,predictions/trad_daily_naive.npz,1.4792513847351074,1.2162447881635947,0.8698220252990723,90.530517578125,64.7447280883789,76.97564697265625,,,,,,,,72,3,experiments/results/baselines/beijing/72h_3h,False,beijing,,True
trad_climatology,trad_climatology,deterministic,completed,0,,0.0161021880048792,0.0020589290070347,test,0,0,A,not_applicable,not_applicable,1,,predictions/trad_climatology.npz,0.9863197207450867,0.9931363052195236,0.7522140145301819,73.9235610961914,55.99064254760742,71.43433380126953,,,,,,,,72,3,experiments/results/baselines/beijing/72h_3h,False,beijing,,True
trad_ar,trad_ar,deterministic,completed,0,,0.0098608099942794,0.0021585590002359,test,0,0,A,not_applicable,not_applicable,1,,predictions/trad_ar.npz,0.18747299909591675,0.43298152281121277,0.22297421097755432,32.22874450683594,16.596961975097656,25.59577751159668,,,,,,,,72,3,experiments/results/baselines/beijing/72h_3h,False,beijing,,True
trad_ridge,trad_ridge,deterministic,completed,0,,0.0237102510000113,0.0025145840045297,test,0,0,A,not_applicable,not_applicable,1,10.0,predictions/trad_ridge.npz,0.1852189302444458,0.4303706893416951,0.22374245524406433,32.03440856933594,16.654150009155273,25.92875099182129,,,,,,,,72,3,experiments/results/baselines/beijing/72h_3h,False,beijing,,True
trad_spatial_linear,trad_spatial_linear,deterministic,completed,0,,0.5521837739943294,0.0106426129932515,test,0,0,A,not_applicable,not_applicable,18,100.0,predictions/trad_spatial_linear.npz,0.18908368051052094,0.43483753346568527,0.2648427188396454,32.36689376831055,19.713424682617188,36.41062545776367,,,,,,,,72,3,experiments/results/baselines/beijing/72h_3h,False,beijing,,True
trad_persistence,trad_persistence,deterministic,completed,0,,3.298991941846907e-06,0.0021373909985413,test,0,0,A,not_applicable,not_applicable,1,,predictions/trad_persistence.npz,0.3243829011917114,0.5695462239289375,0.3099801540374756,42.39105224609375,23.07167625427246,31.448328018188477,,,,,,,,72,6,experiments/results/baselines/beijing/72h_6h,False,beijing,,True
trad_daily_naive,trad_daily_naive,deterministic,completed,0,,2.040003892034292e-06,0.0018493700044928,test,0,0,A,not_applicable,not_applicable,1,,predictions/trad_daily_naive.npz,1.4802618026733398,1.2166601015375411,0.8700516819953918,90.55542755126953,64.75753021240234,76.99480438232422,,,,,,,,72,6,experiments/results/baselines/beijing/72h_6h,False,beijing,,True
trad_climatology,trad_climatology,deterministic,completed,0,,0.0083136399916838,0.0020267700019758,test,0,0,A,not_applicable,not_applicable,1,,predictions/trad_climatology.npz,0.9868986010551453,0.9934277029835363,0.7525556087493896,73.94034576416016,56.012351989746094,71.4715347290039,,,,,,,,72,6,experiments/results/baselines/beijing/72h_6h,False,beijing,,True
trad_ar,trad_ar,deterministic,completed,0,,0.0099167190055595,0.0021443800069391,test,0,0,A,not_applicable,not_applicable,1,,predictions/trad_ar.npz,0.303684800863266,0.5510760390937588,0.3163236975669861,41.01632308959961,23.5438232421875,34.81618118286133,,,,,,,,72,6,experiments/results/baselines/beijing/72h_6h,False,beijing,,True
trad_ridge,trad_ridge,deterministic,completed,0,,0.0244590380025329,0.0025258389941882,test,0,0,A,not_applicable,not_applicable,1,10.0,predictions/trad_ridge.npz,0.298236221075058,0.5461100814625729,0.31330785155296326,40.64670944213867,23.319351196289062,34.60171890258789,,,,,,,,72,6,experiments/results/baselines/beijing/72h_6h,False,beijing,,True
trad_spatial_linear,trad_spatial_linear,deterministic,completed,0,,0.535799921999569,0.0234802880004281,test,0,0,A,not_applicable,not_applicable,18,100.0,predictions/trad_spatial_linear.npz,0.35053175687789917,0.5920572243270908,0.3801088333129883,44.06653594970703,28.291318893432617,47.22772979736328,,,,,,,,72,6,experiments/results/baselines/beijing/72h_6h,False,beijing,,True
