station_id,lag_hours,fold,train_samples,valid_samples,baseline_rmse_ugm3,augmented_rmse_ugm3,rmse_improvement_percent
1007,12,2,3715,600,17.852062263486463,17.85445411349576,-0.013398172009450354
1007,12,3,4315,600,16.122712911692496,16.121400850989307,0.008137964810110504
1007,12,4,4915,600,15.673044308639575,15.677198889578031,-0.02650781084161204
1007,12,5,5515,600,22.885707965796787,22.89789033371638,-0.053231335197493276
1008,0,1,3115,600,12.025651708767555,12.038614667696098,-0.10779423221689251
1008,0,2,3715,600,17.852062263486463,17.89475996975045,-0.2391752035915633
1008,0,3,4315,600,16.122712911692496,16.107347027846856,0.0953058206134514
1008,0,4,4915,600,15.673044308639575,15.644868142859254,0.17977468337015712
1008,0,5,5515,600,22.885707965796787,22.811551992665795,0.32402743774332776
1008,1,1,3115,600,12.025651708767555,12.024495311708682,0.009616086403281838
1008,1,2,3715,600,17.852062263486463,17.93324914809492,-0.454775943586704
1008,1,3,4315,600,16.122712911692496,16.123143218449684,-0.0026689475868306345
1008,1,4,4915,600,15.673044308639575,15.673515233780638,-0.00300468199916211
1008,1,5,5515,600,22.885707965796787,22.88483415161734,0.003818165384055069
1008,2,1,3115,600,12.025651708767555,12.024080567664704,0.013064914408796908
1008,2,2,3715,600,17.852062263486463,17.918234874633644,-0.3706720835414419
1008,2,3,4315,600,16.122712911692496,16.122634351693915,0.00048726290055138035
1008,2,4,4915,600,15.673044308639575,15.674132581496941,-0.006943595870307962
1008,2,5,5515,600,22.885707965796787,22.884755066795016,0.00416372962197532
1008,3,1,3115,600,12.025651708767555,12.021244956876426,0.03664459937681003
1008,3,2,3715,600,17.852062263486463,17.915811617668272,-0.35709798252383385
1008,3,3,4315,600,16.122712911692496,16.119009802568787,0.022968275525289576
1008,3,4,4915,600,15.673044308639575,15.678571136028678,-0.035263266537542484
1008,3,5,5515,600,22.885707965796787,22.884887852496398,0.0035835172834257417
1008,6,1,3115,600,12.025651708767555,12.022804771795245,0.02367386850422254
1008,6,2,3715,600,17.852062263486463,17.882087922926363,-0.16819154558581667
1008,6,3,4315,600,16.122712911692496,16.122354991620075,0.002219974233750142
1008,6,4,4915,600,15.673044308639575,15.673035008090002,5.934105327596e-05
1008,6,5,5515,600,22.885707965796787,22.887804266445865,-0.009159868037343703
1008,12,1,3115,600,12.025651708767555,12.023889347383907,0.014655017676612304
1008,12,2,3715,600,17.852062263486463,17.859077495979793,-0.039296482332345964
1008,12,3,4315,600,16.122712911692496,16.120753177032263,0.012155117262003927
1008,12,4,4915,600,15.673044308639575,15.669836822282456,0.020464986214270835
1008,12,5,5515,600,22.885707965796787,22.873393486502614,0.05380860103858948
1009,0,1,3115,600,12.025651708767555,11.925749008846218,0.8307466600625136
1009,0,2,3715,600,17.852062263486463,17.900164406500917,-0.2694486625942311
1009,0,3,4315,600,16.122712911692496,16.09731705679518,0.15751601505536741
1009,0,4,4915,600,15.673044308639575,15.561996836494515,0.7085252230407241
1009,0,5,5515,600,22.885707965796787,22.667041352526503,0.955472356796152
1009,1,1,3115,600,12.025651708767555,12.025364562805455,0.0023877788002964902
1009,1,2,3715,600,17.852062263486463,17.84978136734236,0.012776653534134588
1009,1,3,4315,600,16.122712911692496,16.120539093370482,0.013482956211650915
1009,1,4,4915,600,15.673044308639575,15.65791963112596,0.09650121071423139
1009,1,5,5515,600,22.885707965796787,22.861626243498943,0.10522603160817327
1009,2,1,3115,600,12.025651708767555,12.02909126464656,-0.028601825184223155
1009,2,2,3715,600,17.852062263486463,17.851255399399193,0.004519724810283427
1009,2,3,4315,600,16.122712911692496,16.136466675010116,-0.08530675571135202
1009,2,4,4915,600,15.673044308639575,15.675619184536778,-0.016428690218041907
1009,2,5,5515,600,22.885707965796787,22.885845575568666,-0.0006012913040984825
1009,3,1,3115,600,12.025651708767555,12.036952775320321,-0.09397467036673891
1009,3,2,3715,600,17.852062263486463,17.851215297880362,0.00474435722663433
1009,3,3,4315,600,16.122712911692496,16.143111110869164,-0.12651840473990594
1009,3,4,4915,600,15.673044308639575,15.672977342276065,0.00042727093850893544
1009,3,5,5515,600,22.885707965796787,22.886762730629666,-0.004608836372708917
1009,6,1,3115,600,12.025651708767555,12.044745484620138,-0.15877539375818644
1009,6,2,3715,600,17.852062263486463,17.865254876458092,-0.07389965807262773
1009,6,3,4315,600,16.122712911692496,16.116277506249514,0.039915152482278386
1009,6,4,4915,600,15.673044308639575,15.660565888870106,0.07961707708942131
1009,6,5,5515,600,22.885707965796787,22.8986950981883,-0.05674778517195711
1009,12,1,3115,600,12.025651708767555,12.025044188802768,0.005051867287520372
1009,12,2,3715,600,17.852062263486463,17.840756341802464,0.06333117998990531
1009,12,3,4315,600,16.122712911692496,16.110102617694675,0.07821446717366715
