schema_version,condition,task,seed,arm,training_rng_seed,best_epoch,best_valid_loss,training_seconds,parameter_count,backbone_parameter_count,parameter_increment,initial_backbone_hash,prior_mode,tau,tau_applied,prior_only_rmse_raw,prior_only_mae_raw,prior_only_per_step_rmse_raw,mse_scaled,rmse_scaled,mae_scaled,rmse_raw,mae_raw,smape_percent,per_step_rmse_raw,prediction_artifact
ccsprf-l0-v2,calendar_on,168h_6h,20260965,EMB,21260968,38,0.5498812198638916,31.279456772997946,25799,25675,124,b0546fdfa75eabd6d00e0843ac77fa519746d6fc528e462345f8aa91dc6dc81a,embedding_bias,,False,1.3055369853973389,1.0354986190795898,"[1.3047549724578857, 1.3056992292404175, 1.306063175201416, 1.305756688117981, 1.3056297302246094, 1.3053163290023804]",0.5768598914146423,0.7595129013061523,0.6064686179161072,1.0615460872650146,0.847641110420227,8.55924129486084,"[0.876965343952179, 1.0315496921539307, 1.088691234588623, 1.1079492568969727, 1.1201122999191284, 1.1227947473526]",predictions/calendar_on/168h_6h/seed20260965/EMB.npz
ccsprf-l0-v2,calendar_on,168h_6h,20260966,BASE,21260969,8,0.5267879962921143,12.254099493002286,25675,25675,0,d080f9fa2fcb7caf15640fb2910368213246c07b0ed08251d3daff08943951af,none,,False,1.4026472568511963,1.1302239894866943,"[1.4032341241836548, 1.4031174182891846, 1.4030494689941406, 1.4028656482696533, 1.4022831916809082, 1.4013315439224243]",0.5189286470413208,0.7203670144081116,0.5715867280960083,1.0107448101043701,0.8019916415214539,8.23664379119873,"[0.8403740525245667, 0.9875515103340149, 1.0324504375457764, 1.050079107284546, 1.0587877035140991, 1.076331615447998]",predictions/calendar_on/168h_6h/seed20260966/BASE.npz
ccsprf-l0-v2,calendar_on,168h_6h,20260966,CCSPRF-global,21260969,8,0.5267822742462158,12.282141945001058,25675,25675,0,d080f9fa2fcb7caf15640fb2910368213246c07b0ed08251d3daff08943951af,global,,False,1.4026472568511963,1.1302239894866943,"[1.4032341241836548, 1.4031174182891846, 1.4030494689941406, 1.4028656482696533, 1.4022831916809082, 1.4013315439224243]",0.518929123878479,0.7203673720359802,0.5715892910957336,1.0107452869415283,0.8019951581954956,8.23667049407959,"[0.8403688669204712, 0.9875542521476746, 1.0324437618255615, 1.0500781536102295, 1.0588003396987915, 1.0763318538665771]",predictions/calendar_on/168h_6h/seed20260966/CCSPRF-global.npz
ccsprf-l0-v2,calendar_on,168h_6h,20260966,CCSPRF,21260969,11,0.5088555216789246,14.753125519000605,25675,25675,0,d080f9fa2fcb7caf15640fb2910368213246c07b0ed08251d3daff08943951af,calendar,50.0,True,1.1546834707260132,0.9183370471000671,"[1.15516197681427, 1.1549257040023804, 1.1547892093658447, 1.1547080278396606, 1.1545064449310303, 1.1540122032165527]",0.4925183355808258,0.7017965316772461,0.5567252039909363,0.9846885800361633,0.7811395525932312,8.035102844238281,"[0.8345105051994324, 0.9632583856582642, 1.0106201171875, 1.0253465175628662, 1.0276213884353638, 1.031843662261963]",predictions/calendar_on/168h_6h/seed20260966/CCSPRF.npz
ccsprf-l0-v2,calendar_on,168h_6h,20260966,EMB,21260969,37,0.5313543677330017,31.455625385999156,25799,25675,124,d080f9fa2fcb7caf15640fb2910368213246c07b0ed08251d3daff08943951af,embedding_bias,,False,1.2958858013153076,1.0330969095230103,"[1.2965031862258911, 1.2960195541381836, 1.2959445714950562, 1.2960270643234253, 1.2957124710083008, 1.2951072454452515]",0.5288113951683044,0.7271941900253296,0.5765454769134521,1.0203239917755127,0.8089492321014404,8.322746276855469,"[0.8477821946144104, 0.9978266358375549, 1.0480667352676392, 1.0618548393249512, 1.071707844734192, 1.0758426189422607]",predictions/calendar_on/168h_6h/seed20260966/EMB.npz
ccsprf-l0-v2,calendar_on,168h_6h,20260967,BASE,21260970,28,0.5606123805046082,27.46570795599837,25675,25675,0,2837e7b22efff8f6c51042ed1ebf388191e2fd43a45cf5f77d900c623e4a03a5,none,,False,1.4238777160644531,1.1486963033676147,"[1.4241613149642944, 1.4240421056747437, 1.424118995666504, 1.423673391342163, 1.4237000942230225, 1.423563838005066]",0.5877647995948792,0.7666581869125366,0.6073772311210632,1.0705718994140625,0.848149836063385,8.666105270385742,"[0.8610023856163025, 1.0346870422363281, 1.1016042232513428, 1.1250249147415161, 1.138466477394104, 1.1355719566345215]",predictions/calendar_on/168h_6h/seed20260967/BASE.npz
ccsprf-l0-v2,calendar_on,168h_6h,20260967,CCSPRF-global,21260970,28,0.5606056451797485,27.71404441899722,25675,25675,0,2837e7b22efff8f6c51042ed1ebf388191e2fd43a45cf5f77d900c623e4a03a5,global,,False,1.4238777160644531,1.1486963033676147,"[1.4241613149642944, 1.4240421056747437, 1.424118995666504, 1.423673391342163, 1.4237000942230225, 1.423563838005066]",0.5877601504325867,0.7666551470756531,0.6073743104934692,1.0705677270889282,0.8481456637382507,8.666057586669922,"[0.8609884977340698, 1.0346835851669312, 1.1016103029251099, 1.1250207424163818, 1.138459324836731, 1.135565996170044]",predictions/calendar_on/168h_6h/seed20260967/CCSPRF-global.npz
ccsprf-l0-v2,calendar_on,168h_6h,20260967,CCSPRF,21260970,28,0.5382981300354004,27.49167839200163,25675,25675,0,2837e7b22efff8f6c51042ed1ebf388191e2fd43a45cf5f77d900c623e4a03a5,calendar,50.0,True,1.1799304485321045,0.9509415030479431,"[1.1799002885818481, 1.1798216104507446, 1.1800082921981812, 1.1798995733261108, 1.1799591779708862, 1.1799947023391724]",0.5500494837760925,0.7416532039642334,0.5883476138114929,1.0356545448303223,0.8215765953063965,8.397388458251953,"[0.8420663475990295, 1.0061209201812744, 1.0658625364303589, 1.0858125686645508, 1.097216010093689, 1.0932470560073853]",predictions/calendar_on/168h_6h/seed20260967/CCSPRF.npz
ccsprf-l0-v2,calendar_on,168h_6h,20260967,EMB,21260970,30,0.5797851085662842,29.906447000998014,25799,25675,124,2837e7b22efff8f6c51042ed1ebf388191e2fd43a45cf5f77d900c623e4a03a5,embedding_bias,,False,1.4484089612960815,1.1633050441741943,"[1.4483530521392822, 1.4483153820037842, 1.4483686685562134, 1.448238492012024, 1.4485619068145752, 1.4486157894134521]",0.5971266031265259,0.7727396488189697,0.6149806380271912,1.079064130783081,0.8587673902511597,8.77891731262207,"[0.8729677200317383, 1.0429853200912476, 1.111686110496521, 1.1335147619247437, 1.1437424421310425, 1.1434749364852905]",predictions/calendar_on/168h_6h/seed20260967/EMB.npz
ccsprf-l0-v2,calendar_on,168h_6h,20260968,BASE,21260971,33,0.5764936208724976,30.7265660209996,25675,25675,0,b6a586a4818eee58fce1b88783ee90f5f9cbeb819a17b60a97d84ca13906e3d8,none,,False,1.4556423425674438,1.1761369705200195,"[1.4560039043426514, 1.4564281702041626, 1.4565751552581787, 1.455762267112732, 1.4545176029205322, 1.4545676708221436]",0.5684402585029602,0.753949761390686,0.6028892397880554,1.0477216243743896,0.8378012776374817,8.447835922241211,"[0.8564996719360352, 1.011036992073059, 1.0696948766708374, 1.1008098125457764, 1.1075111627578735, 1.1171053647994995]",predictions/calendar_on/168h_6h/seed20260968/BASE.npz
ccsprf-l0-v2,calendar_on,168h_6h,20260968,CCSPRF-global,21260971,33,0.5764964818954468,30.56788233900079,25675,25675,0,b6a586a4818eee58fce1b88783ee90f5f9cbeb819a17b60a97d84ca13906e3d8,global,,False,1.4556423425674438,1.1761369705200195,"[1.4560039043426514, 1.4564281702041626, 1.4565751552581787, 1.455762267112732, 1.4545176029205322, 1.4545676708221436]",0.568433403968811,0.7539452314376831,0.6028860211372375,1.0477153062820435,0.8377968668937683,8.447793006896973,"[0.8564755320549011, 1.011026382446289, 1.0696882009506226, 1.1008076667785645, 1.1075137853622437, 1.11710524559021]",predictions/calendar_on/168h_6h/seed20260968/CCSPRF-global.npz
ccsprf-l0-v2,calendar_on,168h_6h,20260968,CCSPRF,21260971,15,0.5348628163337708,17.82857499700185,25675,25675,0,b6a586a4818eee58fce1b88783ee90f5f9cbeb819a17b60a97d84ca13906e3d8,calendar,50.0,True,1.1976289749145508,0.9583742618560791,"[1.197828769683838, 1.1982479095458984, 1.1982975006103516, 1.1977161169052124, 1.19681978225708, 1.19685697555542]",0.5486618876457214,0.7407171726226807,0.5923060774803162,1.0293329954147339,0.8230944871902466,8.301952362060547,"[0.8542814254760742, 1.0128074884414673, 1.0378344058990479, 1.0812417268753052, 1.0835033655166626, 1.086930513381958]",predictions/calendar_on/168h_6h/seed20260968/CCSPRF.npz
ccsprf-l0-v2,calendar_on,168h_6h,20260968,EMB,21260971,39,0.5916535258293152,31.495495585000754,25799,25675,124,b6a586a4818eee58fce1b88783ee90f5f9cbeb819a17b60a97d84ca13906e3d8,embedding_bias,,False,1.4320530891418457,1.1575146913528442,"[1.4322426319122314, 1.4327027797698975, 1.43278968334198, 1.4321106672286987, 1.431127905845642, 1.4313477277755737]",0.5793085694313049,0.7611232399940491,0.6073703765869141,1.057690143585205,0.8440284729003906,8.507410049438477,"[0.8609892129898071, 1.0217007398605347, 1.0792806148529053, 1.1144354343414307, 1.1191620826721191, 1.125939130783081]",predictions/calendar_on/168h_6h/seed20260968/EMB.npz
ccsprf-l0-v2,calendar_on,24h_1h,20260939,BASE,21260942,22,0.37415844202041626,5.235955651998665,16646,16646,0,142235c24d1f1f2f607a2cad365cbf3936993c8495b8608aae73ba2adc28e558,none,,False,1.3783774375915527,1.105544924736023,[1.3783774375915527],0.3906019330024719,0.6249815225601196,0.49955102801322937,0.8692687153816223,0.6948111057281494,7.06099271774292,[0.8692687153816223],predictions/calendar_on/24h_1h/seed20260939/BASE.npz
ccsprf-l0-v2,calendar_on,24h_1h,20260939,CCSPRF-global,21260942,22,0.37414228916168213,4.56039639699884,16646,16646,0,142235c24d1f1f2f607a2cad365cbf3936993c8495b8608aae73ba2adc28e558,global,,False,1.3783774375915527,1.105544924736023,[1.3783774375915527],0.39059901237487793,0.6249791979789734,0.49955078959465027,0.8692654371261597,0.6948107481002808,7.06099796295166,[0.8692654371261597],predictions/calendar_on/24h_1h/seed20260939/CCSPRF-global.npz
ccsprf-l0-v2,calendar_on,24h_1h,20260939,CCSPRF,21260942,12,0.38264086842536926,3.065662331002386,16646,16646,0,142235c24d1f1f2f607a2cad365cbf3936993c8495b8608aae73ba2adc28e558,calendar,50.0,True,1.1271849870681763,0.895693838596344,[1.1271849870681763],0.3941059112548828,0.6277785301208496,0.5011544823646545,0.8731590509414673,0.6970412731170654,7.086795806884766,[0.8731590509414673],predictions/calendar_on/24h_1h/seed20260939/CCSPRF.npz
ccsprf-l0-v2,calendar_on,24h_1h,20260939,EMB,21260942,40,0.35703223943710327,6.5182250539983215,16770,16646,124,142235c24d1f1f2f607a2cad365cbf3936993c8495b8608aae73ba2adc28e558,embedding_bias,,False,1.334254503250122,1.0683985948562622,[1.334254503250122],0.38370734453201294,0.6194411516189575,0.4954058527946472,0.8615627884864807,0.6890457272529602,7.007190704345703,[0.8615627884864807],predictions/calendar_on/24h_1h/seed20260939/EMB.npz
ccsprf-l0-v2,calendar_on,24h_1h,20260940,BASE,21260943,28,0.3888150453567505,5.577700530000584,16646,16646,0,fb38836374ea37cb4c2ad06c9619a75e0d84a5e44ae42163b17cbd1a90341d66,none,,False,1.3234992027282715,1.061724305152893,[1.3234992027282715],0.35235854983329773,0.593597948551178,0.473941832780838,0.8311410546302795,0.6636015772819519,6.741387367248535,[0.8311410546302795],predictions/calendar_on/24h_1h/seed20260940/BASE.npz
ccsprf-l0-v2,calendar_on,24h_1h,20260940,CCSPRF-global,21260943,28,0.38881269097328186,5.4843311900003755,16646,16646,0,fb38836374ea37cb4c2ad06c9619a75e0d84a5e44ae42163b17cbd1a90341d66,global,,False,1.3234992027282715,1.061724305152893,[1.3234992027282715],0.35235345363616943,0.5935936570167542,0.4739380478858948,0.831135094165802,0.6635962724685669,6.741336822509766,[0.831135094165802],predictions/calendar_on/24h_1h/seed20260940/CCSPRF-global.npz
ccsprf-l0-v2,calendar_on,24h_1h,20260940,CCSPRF,21260943,13,0.39114320278167725,3.256647107002209,16646,16646,0,fb38836374ea37cb4c2ad06c9619a75e0d84a5e44ae42163b17cbd1a90341d66,calendar,50.0,True,1.088262677192688,0.8761647939682007,[1.088262677192688],0.35693657398223877,0.5974416732788086,0.4763921797275543,0.8365229964256287,0.6670324802398682,6.7786760330200195,[0.8365229964256287],predictions/calendar_on/24h_1h/seed20260940/CCSPRF.npz
ccsprf-l0-v2,calendar_on,24h_1h,20260940,EMB,21260943,40,0.37858736515045166,6.524587764997705,16770,16646,124,fb38836374ea37cb4c2ad06c9619a75e0d84a5e44ae42163b17cbd1a90341d66,embedding_bias,,False,1.318515419960022,1.0575989484786987,[1.318515419960022],0.35313570499420166,0.5942522287368774,0.47252482175827026,0.8320571184158325,0.6616175174713135,6.728461265563965,[0.8320571184158325],predictions/calendar_on/24h_1h/seed20260940/EMB.npz
ccsprf-l0-v2,calendar_on,24h_1h,20260941,BASE,21260944,12,0.402604341506958,3.0544991300012043,16646,16646,0,c04149885592be86d8b978a6836059f92bdb1e563f2be61f6083734f238f59f5,none,,False,1.333356261253357,1.0763189792633057,[1.333356261253357],0.3905615508556366,0.6249492168426514,0.50568687915802,0.8795865178108215,0.711730420589447,7.168430805206299,[0.8795865178108215],predictions/calendar_on/24h_1h/seed20260941/BASE.npz
ccsprf-l0-v2,calendar_on,24h_1h,20260941,CCSPRF-global,21260944,12,0.40312424302101135,3.0623086630002945,16646,16646,0,c04149885592be86d8b978a6836059f92bdb1e563f2be61f6083734f238f59f5,global,,False,1.333356261253357,1.0763189792633057,[1.333356261253357],0.3901525139808655,0.6246218681335449,0.5050233602523804,0.8791257739067078,0.7107964754104614,7.158473968505859,[0.8791257739067078],predictions/calendar_on/24h_1h/seed20260941/CCSPRF-global.npz
ccsprf-l0-v2,calendar_on,24h_1h,20260941,CCSPRF,21260944,9,0.391771525144577,2.7534554800004116,16646,16646,0,c04149885592be86d8b978a6836059f92bdb1e563f2be61f6083734f238f59f5,calendar,50.0,True,1.0867486000061035,0.8740355372428894,[1.0867486000061035],0.3884407877922058,0.6232501864433289,0.5015441179275513,0.8771951794624329,0.7058996558189392,7.118082046508789,[0.8771951794624329],predictions/calendar_on/24h_1h/seed20260941/CCSPRF.npz
ccsprf-l0-v2,calendar_on,24h_1h,20260941,EMB,21260944,36,0.3837399184703827,6.537461503998202,16770,16646,124,c04149885592be86d8b978a6836059f92bdb1e563f2be61f6083734f238f59f5,embedding_bias,,False,1.2839220762252808,1.031151294708252,[1.2839220762252808],0.37833499908447266,0.6150894165039062,0.4952651560306549,0.8657093048095703,0.6970622539520264,7.023081302642822,[0.8657093048095703],predictions/calendar_on/24h_1h/seed20260941/EMB.npz
ccsprf-l0-v2,calendar_on,24h_1h,20260942,BASE,21260945,19,0.38995227217674255,4.280367585000931,16646,16646,0,c24944c2d9d2a83081cfceba3091e0a1a9d6f93442929a56d69a44325c800ab9,none,,False,1.4006571769714355,1.1246140003204346,[1.4006571769714355],0.3819773495197296,0.6180431842803955,0.4932604730129242,0.8707168698310852,0.6949194669723511,7.016219139099121,[0.8707168698310852],predictions/calendar_on/24h_1h/seed20260942/BASE.npz
ccsprf-l0-v2,calendar_on,24h_1h,20260942,CCSPRF-global,21260945,19,0.38994407653808594,4.275687821002066,16646,16646,0,c24944c2d9d2a83081cfceba3091e0a1a9d6f93442929a56d69a44325c800ab9,global,,False,1.4006571769714355,1.1246140003204346,[1.4006571769714355],0.3819712698459625,0.6180382370948792,0.4932575821876526,0.870710015296936,0.6949153542518616,7.016179084777832,[0.870710015296936],predictions/calendar_on/24h_1h/seed20260942/CCSPRF-global.npz
ccsprf-l0-v2,calendar_on,24h_1h,20260942,CCSPRF,21260945,19,0.38874661922454834,4.120262200998695,16646,16646,0,c24944c2d9d2a83081cfceba3091e0a1a9d6f93442929a56d69a44325c800ab9,calendar,50.0,True,1.152989149093628,0.9222895503044128,[1.152989149093628],0.38232681155204773,0.6183258295059204,0.495328426361084,0.8711151480674744,0.6978328824043274,7.035162448883057,[0.8711151480674744],predictions/calendar_on/24h_1h/seed20260942/CCSPRF.npz
ccsprf-l0-v2,calendar_on,24h_1h,20260942,EMB,21260945,38,0.3608021140098572,6.394858094998199,16770,16646,124,c24944c2d9d2a83081cfceba3091e0a1a9d6f93442929a56d69a44325c800ab9,embedding_bias,,False,1.3188737630844116,1.0565038919448853,[1.3188737630844116],0.35627955198287964,0.5968915820121765,0.48011183738708496,0.8409179449081421,0.6763952970504761,6.838685989379883,[0.8409179449081421],predictions/calendar_on/24h_1h/seed20260942/EMB.npz
ccsprf-l0-v2,calendar_on,24h_1h,20260943,BASE,21260946,9,0.35710179805755615,2.613906213999144,16646,16646,0,553ea60711028222bd55d9c77eaa1951fe15a21a3ae156dac3cc521b2e38cc7a,none,,False,1.416402816772461,1.144320011138916,[1.416402816772461],0.38879358768463135,0.6235331296920776,0.49377232789993286,0.8859851956367493,0.7016066908836365,7.127544403076172,[0.8859851956367493],predictions/calendar_on/24h_1h/seed20260943/BASE.npz
ccsprf-l0-v2,calendar_on,24h_1h,20260943,CCSPRF-global,21260946,9,0.3570970594882965,2.5987554079983965,16646,16646,0,553ea60711028222bd55d9c77eaa1951fe15a21a3ae156dac3cc521b2e38cc7a,global,,False,1.416402816772461,1.144320011138916,[1.416402816772461],0.3887838125228882,0.6235253214836121,0.4937646687030792,0.8859741687774658,0.7015957236289978,7.127434730529785,[0.8859741687774658],predictions/calendar_on/24h_1h/seed20260943/CCSPRF-global.npz
ccsprf-l0-v2,calendar_on,24h_1h,20260943,CCSPRF,21260946,10,0.3528929650783539,2.910427326998615,16646,16646,0,553ea60711028222bd55d9c77eaa1951fe15a21a3ae156dac3cc521b2e38cc7a,calendar,50.0,True,1.1805903911590576,0.9458214044570923,[1.1805903911590576],0.3953207731246948,0.6287453770637512,0.4968959093093872,0.8933913707733154,0.7060449123382568,7.175848007202148,[0.8933913707733154],predictions/calendar_on/24h_1h/seed20260943/CCSPRF.npz
ccsprf-l0-v2,calendar_on,24h_1h,20260943,EMB,21260946,38,0.335715651512146,6.557832655998936,16770,16646,124,553ea60711028222bd55d9c77eaa1951fe15a21a3ae156dac3cc521b2e38cc7a,embedding_bias,,False,1.3281500339508057,1.0619096755981445,[1.3281500339508057],0.3647235631942749,0.603923499584198,0.47935107350349426,0.8581215739250183,0.6811153292655945,6.928816318511963,[0.8581215739250183],predictions/calendar_on/24h_1h/seed20260943/EMB.npz
ccsprf-l0-v2,calendar_on,24h_1h,20260944,BASE,21260947,27,0.3523033857345581,5.548769798999274,16646,16646,0,72fd61b325fe59c4d4ab0858d3df83ee7c3b3cde5ef438ef4fd608bcc124f56f,none,,False,1.4533073902130127,1.172277808189392,[1.4533073902130127],0.3726056218147278,0.6104143261909485,0.48590123653411865,0.8565464019775391,0.6818270087242126,6.941752910614014,[0.8565464019775391],predictions/calendar_on/24h_1h/seed20260944/BASE.npz
